Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.08333333333333333,0.9852941176470589,0.36492890995260663,0.2222222222222222,0.6409090909090909,0.025974025974025976,220,0
race,African-American,0.13924050632911392,0.9791666666666666,0.3253588516746411,0.21428571428571427,0.6816143497757847,0.04411764705882353,223,1
race,African-American,0.12857142857142856,0.9736842105263158,0.291866028708134,0.3076923076923077,0.7072072072072072,0.06557377049180328,222,2
race,African-American,0.06944444444444445,0.9671052631578947,0.3130841121495327,0.5,0.6785714285714286,0.07462686567164178,224,3
race,African-American,0.10588235294117647,0.9666666666666667,0.3438914027149321,0.35714285714285715,0.6553191489361702,0.06578947368421052,235,4
race,Caucasian,0.11538461538461539,0.9693877551020408,0.19491525423728814,0.5,0.7903225806451613,0.13043478260869565,124,0
race,Caucasian,0.07692307692307693,0.9801980198019802,0.1951219512195122,0.5,0.7952755905511811,0.08333333333333333,127,1
race,Caucasian,0.20833333333333334,0.9719626168224299,0.15447154471544716,0.375,0.8320610687022901,0.15789473684210525,131,2
race,Caucasian,0.18518518518518517,0.956989247311828,0.1981981981981982,0.4444444444444444,0.7833333333333333,0.18181818181818182,120,3
race,Caucasian,0.17857142857142858,0.971830985915493,0.25,0.2857142857142857,0.7474747474747475,0.08695652173913043,99,4
race,Hispanic,0.0,1.0,0.25,0.0,0.75,0.0,24,0
race,Hispanic,0.1111111111111111,1.0,0.3076923076923077,0.0,0.7037037037037037,0.0,27,1
race,Hispanic,0.0,1.0,0.21052631578947367,0.0,0.7894736842105263,0.0,19,2
race,Hispanic,0.0,1.0,0.20689655172413793,0.0,0.7931034482758621,0.0,29,3
race,Hispanic,0.125,1.0,0.25925925925925924,0.0,0.75,0.0,28,4
race,Other,0.0,1.0,0.21739130434782608,0.0,0.782608695652174,0.0,23,0
race,Other,0.0,1.0,0.5,0.0,0.5,0.0,14,1
race,Other,0.0,1.0,0.3684210526315789,0.0,0.631578947368421,0.0,19,2
race,Other,0.0,0.9411764705882353,0.058823529411764705,1.0,0.8888888888888888,1.0,18,3
race,Other,0.1,1.0,0.3333333333333333,0.0,0.6785714285714286,0.0,28,4
sex,female,0.0,1.0,0.22448979591836735,0.0,0.7755102040816326,0.0,49,0
sex,female,0.15384615384615385,0.9743589743589743,0.22448979591836735,0.3333333333333333,0.7692307692307693,0.09090909090909091,52,1
sex,female,0.09090909090909091,0.975609756097561,0.2,0.5,0.7884615384615384,0.1,52,2
sex,female,0.18181818181818182,0.96875,0.225,0.3333333333333333,0.7674418604651163,0.1111111111111111,43,3
sex,female,0.058823529411764705,0.9473684210526315,0.3076923076923077,0.6666666666666666,0.6727272727272727,0.125,55,4
sex,male,0.09090909090909091,0.978448275862069,0.3058103975535168,0.3333333333333333,0.6929824561403509,0.05,342,0
sex,male,0.1111111111111111,0.9826839826839827,0.29721362229102166,0.25,0.7050147492625368,0.041666666666666664,339,1
sex,male,0.13829787234042554,0.9755102040816327,0.253125,0.3157894736842105,0.7433628318584071,0.07407407407407407,339,2
sex,male,0.08421052631578947,0.9644268774703557,0.2628398791540785,0.5294117647058824,0.7241379310344828,0.10344827586206896,348,3
sex,male,0.13157894736842105,0.9773755656108597,0.3142857142857143,0.25,0.6895522388059702,0.050505050505050504,335,4
