Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0,0.9590909090909091,0.0,1.0,0.9590909090909091,inf,220,0
race,African-American,0,0.9282511210762332,0.0,1.0,0.9282511210762332,inf,223,1
race,African-American,0,0.9459459459459459,0.0,1.0,0.9459459459459459,inf,222,2
race,African-American,0,0.9553571428571429,0.0,1.0,0.9553571428571429,inf,224,3
race,African-American,0,0.9446808510638298,0.0,1.0,0.9446808510638298,inf,235,4
race,Caucasian,0,0.9516129032258065,0.0,1.0,0.9516129032258065,inf,124,0
race,Caucasian,0,0.9763779527559056,0.0,1.0,0.9763779527559056,inf,127,1
race,Caucasian,0,0.9389312977099237,0.0,1.0,0.9389312977099237,inf,131,2
race,Caucasian,0,0.925,0.0,1.0,0.925,inf,120,3
race,Caucasian,0,0.9191919191919192,0.0,1.0,0.9191919191919192,inf,99,4
race,Hispanic,0,1.0,0.0,0.0,1.0,,24,0
race,Hispanic,0,0.9629629629629629,0.0,1.0,0.9629629629629629,inf,27,1
race,Hispanic,0,1.0,0.0,0.0,1.0,,19,2
race,Hispanic,0,1.0,0.0,0.0,1.0,,29,3
race,Hispanic,0,0.9642857142857143,0.0,1.0,0.9642857142857143,inf,28,4
race,Other,0,1.0,0.0,0.0,1.0,,23,0
race,Other,0,1.0,0.0,0.0,1.0,,14,1
race,Other,0,1.0,0.0,0.0,1.0,,19,2
race,Other,0,0.9444444444444444,0.0,1.0,0.9444444444444444,inf,18,3
race,Other,0,0.9642857142857143,0.0,1.0,0.9642857142857143,inf,28,4
sex,female,0,1.0,0.0,0.0,1.0,,49,0
sex,female,0,0.9423076923076923,0.0,1.0,0.9423076923076923,inf,52,1
sex,female,0,0.9615384615384616,0.0,1.0,0.9615384615384616,inf,52,2
sex,female,0,0.9302325581395349,0.0,1.0,0.9302325581395349,inf,43,3
sex,female,0,0.9454545454545454,0.0,1.0,0.9454545454545454,inf,55,4
sex,male,0,0.956140350877193,0.0,1.0,0.956140350877193,inf,342,0
sex,male,0,0.9498525073746312,0.0,1.0,0.9498525073746312,inf,339,1
sex,male,0,0.9469026548672567,0.0,1.0,0.9469026548672567,inf,339,2
sex,male,0,0.9511494252873564,0.0,1.0,0.9511494252873564,inf,348,3
sex,male,0,0.9402985074626866,0.0,1.0,0.9402985074626866,inf,335,4
