Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,1,0.27090142595478817,0
race,African-American,0,0.07018677210018344,0
race,Caucasian,0,0.05657344530280815,0
race,Caucasian,1,0.22811147688924394,0
race,Other,0,0.03611241791532758,0
race,Other,1,0.31275912873211986,0
sex,male,1,0.24889953234089604,0
sex,male,0,0.06698027627278859,0
sex,female,0,0.03961422280048383,0
sex,female,1,0.1979302439348789,0
race,Caucasian,0,0.0568777517464148,1
race,Caucasian,1,0.22696426344250556,1
race,Other,0,0.03940796294334999,1
race,Other,1,0.3437549535293173,1
race,African-American,0,0.07010380508103271,1
race,African-American,1,0.25764721183212963,1
sex,male,0,0.06775367993700489,1
sex,male,1,0.2437461885319275,1
sex,female,0,0.039127052563112136,1
sex,female,1,0.20181034209225665,1
race,African-American,0,0.07158356564867867,2
race,African-American,1,0.2646170914509185,2
race,Caucasian,0,0.05669416646556352,2
race,Caucasian,1,0.22506729941196327,2
race,Other,0,0.03929117316393063,2
race,Other,1,0.23836429738955586,2
sex,male,0,0.06616615992366115,2
sex,male,1,0.23836833885103587,2
sex,female,0,0.042773057355572325,2
sex,female,1,0.22170315331773055,2
race,Caucasian,0,0.057193863061197815,3
race,Caucasian,1,0.23515744157221996,3
race,African-American,0,0.07208916371990443,3
race,African-American,1,0.25997084473272847,3
race,Other,0,0.04097594359425145,3
race,Other,1,0.23466200468406528,3
sex,male,0,0.06728265737757688,3
sex,male,1,0.24955276965669465,3
sex,female,0,0.041717585885263496,3
sex,female,1,0.20413411788825084,3
race,Caucasian,0,0.05692482469978979,4
race,Caucasian,1,0.22270864364751244,4
race,Other,1,0.3176462336727495,4
race,Other,0,0.041343917869475416,4
race,African-American,0,0.07246477728265253,4
race,African-American,1,0.2605501505614806,4
sex,female,0,0.04045758991309925,4
sex,female,1,0.211900493985858,4
sex,male,0,0.06783317185845625,4
sex,male,1,0.23895493690030342,4
