Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,,0.0,1.0,0.8073099415204679,inf,3420,0
race,African-American,,0.0,1.0,0.8016458569807038,inf,3524,1
race,African-American,,0.0,1.0,0.8126297064927365,inf,3373,2
race,African-American,,0.0,1.0,0.8044444444444444,inf,3375,3
race,African-American,,0.0,1.0,0.7940074906367042,inf,3471,4
race,Asian,,0.0,1.0,0.9333333333333333,inf,45,0
race,Asian,,0.0,1.0,0.9558823529411765,inf,68,1
race,Asian,,0.0,1.0,0.95,inf,40,2
race,Asian,,0.0,1.0,0.9019607843137255,inf,51,3
race,Asian,,0.0,1.0,0.9473684210526315,inf,38,4
race,Caucasian,,0.0,1.0,0.8099377270368449,inf,15416,0
race,Caucasian,,0.0,1.0,0.8120752744380554,inf,15304,1
race,Caucasian,,0.0,1.0,0.8117990275526742,inf,15425,2
race,Caucasian,,0.0,1.0,0.814487861871998,inf,15406,3
race,Caucasian,,0.0,1.0,0.8106331749853583,inf,15367,4
race,Indian,,0.0,,1.0,,13,0
race,Indian,,0.0,1.0,0.9285714285714286,inf,14,1
race,Indian,,0.0,1.0,0.9473684210526315,inf,19,2
race,Indian,,0.0,1.0,0.8636363636363636,inf,22,3
race,Indian,,0.0,,1.0,,11,4
race,Other,,0.0,1.0,0.9123376623376623,inf,308,0
race,Other,,0.0,1.0,0.910958904109589,inf,292,1
race,Other,,0.0,1.0,0.8666666666666667,inf,345,2
race,Other,,0.0,1.0,0.9339080459770115,inf,348,3
race,Other,,0.0,1.0,0.926984126984127,inf,315,4
sex,female,,0.0,1.0,0.8028644271145771,inf,13336,0
sex,female,,0.0,1.0,0.7982554238425408,inf,13413,1
sex,female,,0.0,1.0,0.8070044151762329,inf,13363,2
sex,female,,0.0,1.0,0.8018797553334328,inf,13406,3
sex,female,,0.0,1.0,0.7960998206814106,inf,13384,4
sex,male,,0.0,1.0,0.8312308216842823,inf,5866,0
sex,male,,0.0,1.0,0.8447054759025738,inf,5789,1
sex,male,,0.0,1.0,0.8278814865559171,inf,5839,2
sex,male,,0.0,1.0,0.845928226363009,inf,5796,3
sex,male,,0.0,1.0,0.8416981780680646,inf,5818,4
