Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.577922077922078,0.022919605077574047,0.8677563150074294,0.8150470219435737,8.984615384615385,3509,0
race,African-American,0.5615384615384615,0.02090975788701394,0.8895612708018155,0.8095659875996457,10.31578947368421,3387,1
race,African-American,0.5535714285714286,0.02753303964757709,0.8644314868804664,0.8041055718475073,7.906666666666666,3410,2
race,African-American,0.5269461077844312,0.02875864579541318,0.8707782672540382,0.8039673278879813,7.506329113924051,3428,3
race,African-American,0.6025641025641025,0.022423146473779385,0.858433734939759,0.815689705453485,9.193548387096774,3429,4
race,Asian,,0.0,1.0,0.9347826086956522,inf,46,0
race,Asian,0.0,0.023809523809523808,1.0,0.9318181818181818,2.0,44,1
race,Asian,1.0,0.0,0.75,0.94,inf,50,2
race,Asian,0.0,0.045454545454545456,1.0,0.9130434782608695,1.0,46,3
race,Asian,,0.0,1.0,0.9285714285714286,inf,56,4
race,Caucasian,0.5706106870229007,0.018197994176641863,0.8986096982027806,0.8122510285378437,11.777777777777779,15313,0
race,Caucasian,0.5636042402826855,0.019615628970775095,0.8886173184357542,0.8193581780538303,10.303643724696355,15456,1
race,Caucasian,0.5505226480836237,0.020679705033664637,0.8911095796002757,0.815060476004682,10.023255813953488,15378,2
race,Caucasian,0.559931506849315,0.020469932297889286,0.8838778409090909,0.8213518964283391,9.684824902723735,15371,3
race,Caucasian,0.5799319727891157,0.019832985386221295,0.8842498302783435,0.8148051948051948,10.54655870445344,15400,4
race,Indian,,0.0,1.0,0.9473684210526315,inf,19,0
race,Indian,,0.0,1.0,0.9333333333333333,inf,15,1
race,Indian,,0.0,1.0,0.8947368421052632,inf,19,2
race,Indian,,0.0,1.0,0.9333333333333333,inf,15,3
race,Indian,,0.0,,1.0,,11,4
race,Other,,0.0,1.0,0.9206349206349206,inf,315,0
race,Other,1.0,0.0,0.90625,0.9033333333333333,inf,300,1
race,Other,0.3333333333333333,0.0064516129032258064,0.9714285714285714,0.8956521739130435,17.0,345,2
race,Other,1.0,0.0,0.9705882352941176,0.9035087719298246,inf,342,3
race,Other,0.5,0.003484320557491289,0.9473684210526315,0.9379084967320261,18.0,306,4
sex,female,0.5734024179620034,0.02315118567813291,0.8763961280714817,0.80524148259079,9.530364372469636,13355,0
sex,female,0.5672413793103448,0.02314644042788639,0.8731688511950655,0.8127697574043756,9.02390438247012,13438,1
sex,female,0.555379746835443,0.026382499295840765,0.8716166788588149,0.8009712364587225,8.480427046263346,13385,2
sex,female,0.5482315112540193,0.026264136835218246,0.8714662646061063,0.8057968843618933,8.227758007117437,13352,3
sex,female,0.5917065390749602,0.023836126629422718,0.8590425531914894,0.8117708644929704,8.83203125,13372,4
sex,male,0.5656565656565656,0.008807865628840639,0.9419689119170984,0.8371814605780742,21.13953488372093,5847,0
sex,male,0.55,0.011254689453939141,0.9316770186335404,0.8344899375433726,16.666666666666668,5764,1
sex,male,0.5263157894736842,0.010971149939049168,0.9329608938547486,0.8471720818291215,15.462962962962964,5817,2
sex,male,0.5681818181818182,0.011471120949889314,0.9148694665153235,0.8524786324786324,14.140350877192983,5850,3
sex,male,0.5462184873949579,0.011182439428453097,0.935064935064935,0.8301886792452831,17.333333333333332,5830,4
