Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,1,0.15938399839514347,0
race,African-American,0,0.040769472406126855,0
race,Caucasian,0,0.03626347345402131,0
race,Caucasian,1,0.15964232864676745,0
race,Other,0,0.013041584236299088,0
race,Other,1,0.0714092443981866,0
sex,male,1,0.16388728402947714,0
sex,male,0,0.038555786581483405,0
sex,female,0,0.03185661023263143,0
sex,female,1,0.1455626885678069,0
race,Caucasian,1,0.15271807390937084,1
race,Caucasian,0,0.03606897883510262,1
race,Other,1,0.08735256275119313,1
race,Other,0,0.017971365615548067,1
race,African-American,0,0.039084031231137184,1
race,African-American,1,0.16593138357840845,1
sex,male,1,0.16423791143361588,1
sex,male,0,0.038061847956290376,1
sex,female,0,0.032007289112655414,1
sex,female,1,0.12850701439801052,1
race,African-American,0,0.03978124461250773,2
race,African-American,1,0.14718176549860718,2
race,Caucasian,0,0.03651709960324745,2
race,Caucasian,1,0.15862904087540902,2
race,Other,0,0.014220864863533295,2
race,Other,1,0.08996034305173589,2
sex,male,0,0.03818595309519818,2
sex,male,1,0.15977982449468112,2
sex,female,0,0.032932177162085796,2
sex,female,1,0.14643427361109107,2
race,Caucasian,0,0.03692566418299681,3
race,Caucasian,1,0.1610899040490707,3
race,African-American,0,0.041353762872761685,3
race,African-American,1,0.1523296875299042,3
race,Other,0,0.01832304273212037,3
race,Other,1,0.05469586104801765,3
sex,male,0,0.039191990458758624,3
sex,male,1,0.16696465417867026,3
sex,female,0,0.032826241081704455,3
sex,female,1,0.1365772066775832,3
race,Caucasian,0,0.03646205392621635,4
race,Caucasian,1,0.15708892550940853,4
race,Other,1,0.059804497631149846,4
race,Other,0,0.017019104199750074,4
race,African-American,0,0.03987711388720861,4
race,African-American,1,0.15812122803966835,4
sex,female,0,0.0320411173608936,4
sex,female,1,0.14210573644594598,4
sex,male,0,0.03865792408278841,4
sex,male,1,0.1621165255831937,4
