Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,1,0.19712317470564547,0
race,African-American,0,0.11684608226844079,0
race,Caucasian,0,0.11546596353366692,0
race,Caucasian,1,0.1850720694067768,0
race,Other,0,0.08458398734135052,0
race,Other,1,0.15951681445344945,0
sex,male,1,0.18554387163855407,0
sex,male,0,0.11552888850210995,0
sex,female,0,0.11368954715261362,0
sex,female,1,0.18959321057733972,0
race,Caucasian,1,0.1878532385284072,1
race,Caucasian,0,0.11520132297919862,1
race,Other,1,0.19707068902310737,1
race,Other,0,0.08848290062862679,1
race,African-American,0,0.11423066111102342,1
race,African-American,1,0.20006604400765016,1
sex,male,1,0.18921532572886582,1
sex,male,0,0.11486638031014855,1
sex,female,0,0.11333555039533587,1
sex,female,1,0.1911507945046515,1
race,African-American,0,0.11484661714634344,2
race,African-American,1,0.20125390578935232,2
race,Caucasian,0,0.11518098693333394,2
race,Caucasian,1,0.19452583803477788,2
race,Other,0,0.08495846726824956,2
race,Other,1,0.162753483288401,2
sex,male,0,0.11442419143643093,2
sex,male,1,0.19182878202299328,2
sex,female,0,0.11440187897705931,2
sex,female,1,0.2051407955487958,2
race,Caucasian,0,0.11514744848296275,3
race,Caucasian,1,0.19326039726398683,3
race,African-American,0,0.11569113622385957,3
race,African-American,1,0.20004555731980914,3
race,Other,0,0.08569336813754184,3
race,Other,1,0.16810018012194827,3
sex,male,0,0.11466998402921491,3
sex,male,1,0.19281646821757858,3
sex,female,0,0.11412350110218299,3
sex,female,1,0.19770410799390103,3
race,Caucasian,0,0.11477568442202107,4
race,Caucasian,1,0.19352363331688002,4
race,Other,0,0.08532591373854963,4
race,Other,1,0.1262805811152159,4
race,African-American,0,0.11599801325660025,4
race,African-American,1,0.1940502609858233,4
sex,female,0,0.11482948252742611,4
sex,female,1,0.1987230802089925,4
sex,male,0,0.1140577492469845,4
sex,male,1,0.1910601675626025,4
