Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.3333333333333333,0.9245879806891959,0.004659498207885305,0.9721030042918455,0.9207740654978498,17.423076923076923,6046,0
race,African-American,0.5217391304347826,0.9207904621917361,0.0019472473004071517,0.9758551307847082,0.9192971038073544,44.09090909090909,6146,1
race,African-American,0.5217391304347826,0.9137139107611548,0.0019709729439168606,0.9776951672862454,0.9122405621833632,47.81818181818182,6119,2
race,African-American,0.4375,0.9199273567772824,0.0032200357781753132,0.9719438877755511,0.9173920183938249,26.944444444444443,6089,3
race,African-American,0.2857142857142857,0.9180301047120419,0.0044357700496806245,0.9804305283757339,0.9144298031560111,20.04,6147,4
race,Caucasian,0.35175879396984927,0.9192219274977895,0.00493874425727412,0.9702633814783348,0.9152560230385615,17.705426356589147,28474,0
race,Caucasian,0.3157894736842105,0.9160067873303167,0.0025022134965546443,0.9875311720698254,0.9139978155938414,36.55384615384615,28383,1
race,Caucasian,0.3333333333333333,0.9191794364804745,0.0026816840976133013,0.9849397590361446,0.9170155134203398,32.7,28427,2
race,Caucasian,0.4406779661016949,0.9147928157262056,0.0025443330763299924,0.9788789601949635,0.9128230406309414,36.515151515151516,28402,3
race,Caucasian,0.40555555555555556,0.9190444121504271,0.004109694269473037,0.96902842596521,0.9157891029479097,21.345794392523363,28393,4
race,Other,0.0,0.9689922480620154,0.0,1.0,0.9689922480620154,inf,774,0
race,Other,0.5,0.9803149606299213,0.001336898395721925,0.9375,0.9790575916230366,15.0,764,1
race,Other,0.0,0.9758064516129032,0.00411522633744856,1.0,0.9718875502008032,6.0,747,2
race,Other,0.0,0.9750623441396509,0.0,1.0,0.9750623441396509,inf,802,3
race,Other,0.0,0.9667553191489362,0.0013736263736263737,1.0,0.9654714475431607,25.0,753,4
sex,female,0.3050847457627119,0.9274659705388775,0.004104514966463109,0.9773869346733668,0.9240611961057024,18.975609756097562,10785,0
sex,female,0.2413793103448276,0.9274625762335982,0.0021870961328163832,0.9911616161616161,0.925628974288084,35.68181818181818,10851,1
sex,female,0.3235294117647059,0.924100083713143,0.0023097007431211085,0.9866989117291415,0.9222067686601761,35.47826086956522,10785,2
sex,female,0.2413793103448276,0.9241217798594847,0.002225144128653788,0.9914320685434517,0.922272047832586,36.81818181818182,10704,3
sex,female,0.3333333333333333,0.9261316301027492,0.00358530026889752,0.9779411764705882,0.9231831997789445,22.166666666666668,10857,4
sex,male,0.36312849162011174,0.9184956843403206,0.005075464137838921,0.96826171875,0.9144395936186707,17.394736842105264,24509,0
sex,male,0.3956043956043956,0.9141308365159542,0.002464709836432893,0.9830747531734838,0.9122003109401849,38.018181818181816,24442,1
sex,male,0.3711340206185567,0.9173733153086723,0.0027165441995101315,0.9824646858256211,0.9152113595560634,33.0655737704918,24508,2
sex,male,0.48760330578512395,0.9139692659800556,0.002764771460423634,0.972735674676525,0.9118711619016634,33.95161290322581,24589,3
sex,male,0.4012345679012346,0.9171129603691193,0.004338297777181448,0.9687048627828599,0.9136929120969062,20.742268041237114,24436,4
