Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0,0.9229242474363215,0.0,1.0,0.9229242474363215,inf,6046,0
race,African-American,0,0.9191343963553531,0.0,1.0,0.9191343963553531,inf,6146,1
race,African-American,0,0.9120771367870567,0.0,1.0,0.9120771367870567,inf,6119,2
race,African-American,0,0.9180489407127607,0.0,1.0,0.9180489407127607,inf,6089,3
race,African-American,0,0.9168700178949081,0.0,1.0,0.9168700178949081,inf,6147,4
race,Caucasian,0,0.9173280887827492,0.0,1.0,0.9173280887827492,inf,28474,0
race,Caucasian,0,0.9152309481027375,0.0,1.0,0.9152309481027375,inf,28383,1
race,Caucasian,0,0.9182467372568333,0.0,1.0,0.9182467372568333,inf,28427,2
race,Caucasian,0,0.9133159636645307,0.0,1.0,0.9133159636645307,inf,28402,3
race,Caucasian,0,0.9169865811995914,0.0,1.0,0.9169865811995914,inf,28393,4
race,Other,0,0.9689922480620154,0.0,1.0,0.9689922480620154,inf,774,0
race,Other,0,0.9790575916230366,0.0,1.0,0.9790575916230366,inf,764,1
race,Other,0,0.9759036144578314,0.0,1.0,0.9759036144578314,inf,747,2
race,Other,0,0.9750623441396509,0.0,1.0,0.9750623441396509,inf,802,3
race,Other,0,0.9667994687915007,0.0,1.0,0.9667994687915007,inf,753,4
sex,female,0,0.9261937876680575,0.0,1.0,0.9261937876680575,inf,10785,0
sex,female,0,0.9270113353607963,0.0,1.0,0.9270113353607963,inf,10851,1
sex,female,0,0.9233194251274919,0.0,1.0,0.9233194251274919,inf,10785,2
sex,female,0,0.9236733931240658,0.0,1.0,0.9236733931240658,inf,10704,3
sex,female,0,0.924841116330478,0.0,1.0,0.924841116330478,inf,10857,4
sex,male,0,0.9164388591945816,0.0,1.0,0.9164388591945816,inf,24509,0
sex,male,0,0.9129776614025039,0.0,1.0,0.9129776614025039,inf,24442,1
sex,male,0,0.916231434633589,0.0,1.0,0.916231434633589,inf,24508,2
sex,male,0,0.9119931676766033,0.0,1.0,0.9119931676766033,inf,24589,3
sex,male,0,0.9150024553936814,0.0,1.0,0.9150024553936814,inf,24436,4
