Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.0,0.006756756756756757,1.0,0.6774193548387096,69.0,217,0
race,African-American,,0.0,1.0,0.6926406926406926,inf,231,1
race,African-American,,0.0,1.0,0.6682027649769585,inf,217,2
race,African-American,,0.0,1.0,0.7709251101321586,inf,227,3
race,African-American,,0.0,1.0,0.7198275862068966,inf,232,4
race,Asian,,0.0,,1.0,,2,0
race,Asian,,0.0,1.0,0.3333333333333333,inf,3,2
race,Caucasian,0.0,0.01020408163265306,1.0,0.7404580152671756,33.0,131,0
race,Caucasian,,0.0,1.0,0.7339449541284404,inf,109,1
race,Caucasian,,0.0,1.0,0.7479674796747967,inf,123,2
race,Caucasian,,0.0,1.0,0.816,inf,125,3
race,Caucasian,,0.0,1.0,0.7079646017699115,inf,113,4
race,Hispanic,,0.0,1.0,0.7727272727272727,inf,22,0
race,Hispanic,,0.0,1.0,0.7741935483870968,inf,31,1
race,Hispanic,,0.0,1.0,0.8846153846153846,inf,26,2
race,Hispanic,,0.0,1.0,0.7727272727272727,inf,22,3
race,Hispanic,,0.0,1.0,0.7307692307692307,inf,26,4
race,Native American,,0.0,,1.0,,2,0
race,Native American,,0.0,,1.0,,1,2
race,Native American,,0.0,,1.0,,1,3
race,Other,,0.0,1.0,0.7058823529411765,inf,17,0
race,Other,,0.0,1.0,0.6,inf,20,1
race,Other,,0.0,1.0,0.8095238095238095,inf,21,2
race,Other,,0.0,1.0,0.8125,inf,16,3
race,Other,,0.0,1.0,0.7368421052631579,inf,19,4
sex,female,0.0,0.004,1.0,0.7175792507204611,97.0,347,0
sex,female,,0.0,1.0,0.6964285714285714,inf,336,1
sex,female,,0.0,1.0,0.6902654867256637,inf,339,2
sex,female,,0.0,1.0,0.7888563049853372,inf,341,3
sex,female,,0.0,1.0,0.711764705882353,inf,340,4
sex,male,0.0,0.034482758620689655,1.0,0.6363636363636364,15.0,44,0
sex,male,,0.0,1.0,0.7636363636363637,inf,55,1
sex,male,,0.0,1.0,0.8653846153846154,inf,52,2
sex,male,,0.0,1.0,0.78,inf,50,3
sex,male,,0.0,1.0,0.76,inf,50,4
