Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.09358752166377816,0.31658595641646486,0.06896551724137931,0.691812865497076,0.0076481835564053535,3420,0
race,African-American,0.0926517571884984,0.33431430253090055,0.07936507936507936,0.6748013620885358,0.008802816901408451,3524,1
race,African-American,0.0940550133096717,0.3136712749615975,0.1016949152542373,0.6937444411503113,0.011753183153770812,3373,2
race,African-American,0.1022514071294559,0.29446153846153844,0.128,0.7117037037037037,0.01671891327063741,3375,3
race,African-American,0.08299096138044372,0.3335325762104005,0.192,0.6715643906655142,0.021505376344086023,3471,4
race,Asian,0.0,0.28888888888888886,,0.7111111111111111,0.0,45,0
race,Asian,0.125,0.21212121212121213,0.0,0.7941176470588235,0.0,68,1
race,Asian,0.0,0.275,,0.725,0.0,40,2
race,Asian,0.0,0.22,1.0,0.7647058823529411,0.09090909090909091,51,3
race,Asian,0.14285714285714285,0.16216216216216217,0.0,0.8421052631578947,0.0,38,4
race,Caucasian,0.07289879931389365,0.2879019908116386,0.14357682619647355,0.7158147379346134,0.013182238667900092,15416,0
race,Caucasian,0.06823632003488118,0.2858671660758478,0.11331444759206799,0.7181129116570831,0.009358914365933552,15304,1
race,Caucasian,0.06493794326241134,0.2796818031156778,0.13823529411764707,0.7234359805510535,0.011140080587817017,15425,2
race,Caucasian,0.06802395209580839,0.25834937919128875,0.17681159420289855,0.7434765675710762,0.015677203803649446,15406,3
race,Caucasian,0.06301369863013699,0.2960644602783512,0.1457142857142857,0.7073599271165485,0.011470985155195682,15367,4
race,Indian,0.0,0.38461538461538464,,0.6153846153846154,0.0,13,0
race,Indian,0.0,0.14285714285714285,,0.8571428571428571,0.0,14,1
race,Indian,0.0,0.3684210526315789,,0.631578947368421,0.0,19,2
race,Indian,0.0,0.18181818181818182,,0.8181818181818182,0.0,22,3
race,Indian,,0.0,,1.0,,11,4
race,Other,0.01639344262295082,0.19543973941368079,0.0,0.8051948051948052,0.0,308,0
race,Other,0.0,0.14383561643835616,,0.8561643835616438,0.0,292,1
race,Other,0.06944444444444445,0.19705882352941176,0.0,0.8057971014492754,0.0,345,2
race,Other,0.05660377358490566,0.14492753623188406,0.0,0.8563218390804598,0.0,348,3
race,Other,0.14035087719298245,0.15960912052117263,0.0,0.8444444444444444,0.0,315,4
sex,female,0.08220376038478355,0.32514909766865463,0.11529411764705882,0.6815386922615477,0.011672224868985231,13336,0
sex,female,0.075793565104729,0.32864931275435766,0.1,0.677998956236487,0.00911214953271028,13413,1
sex,female,0.07412429378531074,0.31549360850146313,0.129973474801061,0.6897403277707101,0.01195997071027581,13363,2
sex,female,0.07745307674031837,0.29821058290453883,0.15324675324675324,0.7059525585558705,0.015194437290754571,13406,3
sex,female,0.0710670603121046,0.33905480295566504,0.14030612244897958,0.6667662881052002,0.012485811577752554,13384,4
sex,male,0.05517762660619804,0.21637528128786568,0.1797752808988764,0.7841800204568701,0.0128,5866,0
sex,male,0.06309148264984227,0.2084942084942085,0.12087912087912088,0.7928830540680601,0.009259259259259259,5789,1
sex,male,0.05828220858895705,0.21345385016513124,0.11627906976744186,0.787977393389279,0.008143322475570033,5839,2
sex,male,0.06363636363636363,0.1804801121429823,0.21348314606741572,0.8190131124913733,0.018446601941747572,5796,3
sex,male,0.056074766355140186,0.21166608452672023,0.21739130434782608,0.7882433826057065,0.0165016501650165,5818,4
