Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,,0.0,1.0,0.9660818713450292,inf,3420,0
race,African-American,,0.0,1.0,0.9642451759364359,inf,3524,1
race,African-American,,0.0,1.0,0.9650163059590868,inf,3373,2
race,African-American,,0.0,1.0,0.9629629629629629,inf,3375,3
race,African-American,,0.0,1.0,0.9639873235378853,inf,3471,4
race,Asian,,0.0,,1.0,,45,0
race,Asian,,0.0,1.0,0.9705882352941176,inf,68,1
race,Asian,,0.0,,1.0,,40,2
race,Asian,,0.0,1.0,0.9803921568627451,inf,51,3
race,Asian,,0.0,1.0,0.9736842105263158,inf,38,4
race,Caucasian,,0.0,1.0,0.9742475350285418,inf,15416,0
race,Caucasian,,0.0,1.0,0.9769341348667016,inf,15304,1
race,Caucasian,,0.0,1.0,0.9779578606158833,inf,15425,2
race,Caucasian,,0.0,1.0,0.977606127482799,inf,15406,3
race,Caucasian,,0.0,1.0,0.9772239213899916,inf,15367,4
race,Indian,,0.0,,1.0,,13,0
race,Indian,,0.0,,1.0,,14,1
race,Indian,,0.0,,1.0,,19,2
race,Indian,,0.0,,1.0,,22,3
race,Indian,,0.0,,1.0,,11,4
race,Other,,0.0,1.0,0.9967532467532467,inf,308,0
race,Other,,0.0,,1.0,,292,1
race,Other,,0.0,1.0,0.9855072463768116,inf,345,2
race,Other,,0.0,1.0,0.9913793103448276,inf,348,3
race,Other,,0.0,1.0,0.9746031746031746,inf,315,4
sex,female,,0.0,1.0,0.9681313737252549,inf,13336,0
sex,female,,0.0,1.0,0.9709237307090136,inf,13413,1
sex,female,,0.0,1.0,0.9717877722068398,inf,13363,2
sex,female,,0.0,1.0,0.9712815157392213,inf,13406,3
sex,female,,0.0,1.0,0.9707112970711297,inf,13384,4
sex,male,,0.0,1.0,0.9848278213433345,inf,5866,0
sex,male,,0.0,1.0,0.9842805320435308,inf,5789,1
sex,male,,0.0,1.0,0.9852714505908546,inf,5839,2
sex,male,,0.0,1.0,0.9846445824706694,inf,5796,3
sex,male,,0.0,1.0,0.9841870058439326,inf,5818,4
