Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,1,0.05763974157465039,0
race,African-American,0,0.010641272558335664,0
race,Caucasian,0,0.008673601732018229,0
race,Caucasian,1,0.042939096142639806,0
race,Other,0,0.0026898027750689828,0
race,Other,1,0.012794057681915114,0
sex,male,1,0.048640513645251376,0
sex,male,0,0.009836568382808464,0
sex,female,0,0.006707966152544991,0
sex,female,1,0.03587776832018855,0
race,Caucasian,1,0.041579672234301576,1
race,Caucasian,0,0.00812103976572052,1
race,Other,0,0.003587885218996983,1
race,Other,1,0.01987823442877386,1
race,African-American,0,0.00967517242620312,1
race,African-American,1,0.052357418377665874,1
sex,male,1,0.04781160429937889,1
sex,male,0,0.009171330657450863,1
sex,female,0,0.006334023292158015,1
sex,female,1,0.029864879574605544,1
race,African-American,0,0.009658738679467746,2
race,African-American,1,0.04701780654259944,2
race,Caucasian,0,0.00894481235247704,2
race,Caucasian,1,0.0421798583442393,2
race,Other,0,0.0031505630862469487,2
race,Other,1,0.015882453546596936,2
sex,male,0,0.009694578782729262,2
sex,male,1,0.04458731648384887,2
sex,female,0,0.007242468698879159,2
sex,female,1,0.03853409262091211,2
race,Caucasian,0,0.009089748819740527,3
race,Caucasian,1,0.04977853721003586,3
race,African-American,0,0.009791664893521517,3
race,African-American,1,0.04728920615465609,3
race,Other,0,0.003768545321246471,3
race,Other,1,0.02605490457100117,3
sex,male,0,0.00996107467798085,3
sex,male,1,0.05320071095595452,3
sex,female,0,0.0070988792343477086,3
sex,female,1,0.03735203713388159,3
race,Caucasian,0,0.008772745870234714,4
race,Caucasian,1,0.044831146734155676,4
race,Other,0,0.003689352538211879,4
race,Other,1,0.012164587958845124,4
race,African-American,0,0.010052001160025047,4
race,African-American,1,0.05516617787521971,4
sex,female,0,0.00681875982235232,4
sex,female,1,0.033992606766373036,4
sex,male,0,0.009806459026721564,4
sex,male,1,0.05132347677450737,4
