Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,1,0.15905872706939142,0
race,African-American,0,0.040779514388628764,0
race,Caucasian,0,0.036393456967645475,0
race,Caucasian,1,0.16063848551019055,0
race,Other,0,0.01303013756928695,0
race,Other,1,0.07184665807527169,0
sex,male,1,0.16466830563521762,0
sex,male,0,0.03866635424738614,0
sex,female,0,0.03195282411938676,0
sex,female,1,0.14627565142469595,0
race,Caucasian,1,0.15269660293693887,1
race,Caucasian,0,0.036078682068857414,1
race,Other,1,0.08718207136863351,1
race,Other,0,0.018293169905257735,1
race,African-American,0,0.03911595399799427,1
race,African-American,1,0.16608232477301416,1
sex,male,1,0.1641201358234609,1
sex,male,0,0.0380811845151717,1
sex,female,0,0.03203140939247498,1
sex,female,1,0.1288329521892735,1
race,African-American,0,0.03992760353706462,2
race,African-American,1,0.14717517940929117,2
race,Caucasian,0,0.0365991640384894,2
race,Caucasian,1,0.15912817365990756,2
race,Other,0,0.014240440523971559,2
race,Other,1,0.09035155165864744,2
sex,male,0,0.03828446300350426,2
sex,male,1,0.16027282815474406,2
sex,female,0,0.03300854537053013,2
sex,female,1,0.1466202940891192,2
race,Caucasian,0,0.03707958384824334,3
race,Caucasian,1,0.16148253450597067,3
race,African-American,0,0.04143796787013853,3
race,African-American,1,0.15255226902020802,3
race,Other,0,0.018710281813527085,3
race,Other,1,0.05280246407607226,3
sex,male,0,0.039361394137677606,3
sex,male,1,0.16743707948907835,3
sex,female,0,0.03292435732631837,3
sex,female,1,0.13657421579601395,3
race,Caucasian,0,0.0365381909450743,4
race,Caucasian,1,0.15740929135082068,4
race,Other,1,0.061750030789210666,4
race,Other,0,0.0173157667941209,4
race,African-American,0,0.03975375972667901,4
race,African-American,1,0.1574996499412667,4
sex,female,0,0.03221252598262863,4
sex,female,1,0.1421318473337948,4
sex,male,0,0.03864857816294546,4
sex,male,1,0.16235012356277764,4
