Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.22727272727272727,0.8787878787878788,0.3695652173913043,0.4444444444444444,0.6181818181818182,0.23529411764705882,220,0
race,African-American,0.16831683168316833,0.9836065573770492,0.4117647058823529,0.10526315789473684,0.6143497757847534,0.023809523809523808,223,1
race,African-American,0.18888888888888888,0.9393939393939394,0.37055837563451777,0.32,0.6351351351351351,0.1095890410958904,222,2
race,African-American,0.14912280701754385,0.9545454545454546,0.4801980198019802,0.22727272727272727,0.5446428571428571,0.05154639175257732,224,3
race,African-American,0.1485148514851485,0.9402985074626866,0.4056603773584906,0.34782608695652173,0.6,0.09302325581395349,235,4
race,Caucasian,0.13953488372093023,0.9382716049382716,0.3274336283185841,0.45454545454545453,0.6612903225806451,0.13513513513513514,124,0
race,Caucasian,0.11363636363636363,0.9759036144578314,0.325,0.2857142857142857,0.6771653543307087,0.05128205128205128,127,1
race,Caucasian,0.16326530612244897,0.975609756097561,0.33884297520661155,0.2,0.6717557251908397,0.04878048780487805,131,2
race,Caucasian,0.2,0.9647058823529412,0.2545454545454545,0.3,0.7416666666666667,0.10714285714285714,120,3
race,Caucasian,0.047619047619047616,0.9358974358974359,0.21505376344086022,0.8333333333333334,0.7474747474747475,0.25,99,4
race,Hispanic,0.0,1.0,0.20833333333333334,0.0,0.7916666666666666,0.0,24,0
race,Hispanic,0.14285714285714285,0.95,0.24,0.5,0.7407407407407407,0.16666666666666666,27,1
race,Hispanic,0.16666666666666666,1.0,0.2777777777777778,0.0,0.7368421052631579,0.0,19,2
race,Hispanic,0.2,1.0,0.2962962962962963,0.0,0.7241379310344828,0.0,29,3
race,Hispanic,0.0,0.9473684210526315,0.3333333333333333,1.0,0.6428571428571429,0.1111111111111111,28,4
race,Other,0.09090909090909091,1.0,0.45454545454545453,0.0,0.5652173913043478,0.0,23,0
race,Other,0.0,1.0,0.21428571428571427,0.0,0.7857142857142857,0.0,14,1
race,Other,0.16666666666666666,0.7692307692307693,0.3333333333333333,0.75,0.5789473684210527,0.6,19,2
race,Other,0.25,1.0,0.375,0.0,0.6666666666666666,0.0,18,3
race,Other,0.0,1.0,0.32142857142857145,0.0,0.6785714285714286,0.0,28,4
sex,female,0.0,0.9428571428571428,0.2978723404255319,1.0,0.673469387755102,0.14285714285714285,49,0
sex,female,0.15,1.0,0.3469387755102041,0.0,0.6730769230769231,0.0,52,1
sex,female,0.4166666666666667,0.975,0.15217391304347827,0.16666666666666666,0.8461538461538461,0.14285714285714285,52,2
sex,female,0.16666666666666666,0.967741935483871,0.25,0.3333333333333333,0.7441860465116279,0.1,43,3
sex,female,0.2857142857142857,0.9583333333333334,0.09803921568627451,0.5,0.8727272727272727,0.4,55,4
sex,male,0.20300751879699247,0.9090909090909091,0.3581081081081081,0.41304347826086957,0.6345029239766082,0.1792452830188679,342,0
sex,male,0.14814814814814814,0.9754901960784313,0.3662420382165605,0.2,0.6460176991150443,0.043478260869565216,339,1
sex,male,0.15827338129496402,0.94,0.3836065573770492,0.35294117647058826,0.6194690265486725,0.10256410256410256,339,2
sex,male,0.16774193548387098,0.9637305699481865,0.4095238095238095,0.21212121212121213,0.6091954022988506,0.05426356589147287,348,3
sex,male,0.10526315789473684,0.9405940594059405,0.3851132686084142,0.46153846153846156,0.608955223880597,0.10084033613445378,335,4
