Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,,0.0,1.0,0.78125,inf,224,0
race,African-American,,0.0,1.0,0.7965367965367965,inf,231,1
race,African-American,,0.0,1.0,0.7579908675799086,inf,219,2
race,African-American,,0.0,1.0,0.7739130434782608,inf,230,3
race,African-American,,0.0,1.0,0.75,inf,220,4
race,Asian,,0.0,,1.0,,1,0
race,Asian,,0.0,1.0,0.5,inf,2,1
race,Asian,,,1.0,0.0,inf,1,3
race,Asian,,0.0,,1.0,,1,4
race,Caucasian,,0.0,1.0,0.7666666666666667,inf,120,0
race,Caucasian,,0.0,1.0,0.8230088495575221,inf,113,1
race,Caucasian,,0.0,1.0,0.8032786885245902,inf,122,2
race,Caucasian,,0.0,1.0,0.8487394957983193,inf,119,3
race,Caucasian,,0.0,1.0,0.8031496062992126,inf,127,4
race,Hispanic,,0.0,1.0,0.8787878787878788,inf,33,0
race,Hispanic,,0.0,1.0,0.8518518518518519,inf,27,1
race,Hispanic,,0.0,1.0,0.9230769230769231,inf,26,2
race,Hispanic,,0.0,1.0,0.8888888888888888,inf,18,3
race,Hispanic,,0.0,1.0,0.782608695652174,inf,23,4
race,Native American,,0.0,,1.0,,1,0
race,Native American,,0.0,,1.0,,2,1
race,Native American,,0.0,,1.0,,1,4
race,Other,,0.0,1.0,0.75,inf,12,0
race,Other,,0.0,1.0,0.8125,inf,16,1
race,Other,,0.0,1.0,0.875,inf,24,2
race,Other,,0.0,1.0,0.8695652173913043,inf,23,3
race,Other,,0.0,1.0,0.5555555555555556,inf,18,4
sex,female,,0.0,1.0,0.7846607669616519,inf,339,0
sex,female,,0.0,1.0,0.7876106194690266,inf,339,1
sex,female,,0.0,1.0,0.788235294117647,inf,340,2
sex,female,,0.0,1.0,0.8,inf,350,3
sex,female,,0.0,1.0,0.7373134328358208,inf,335,4
sex,male,,0.0,1.0,0.7884615384615384,inf,52,0
sex,male,,0.0,1.0,0.9423076923076923,inf,52,1
sex,male,,0.0,1.0,0.803921568627451,inf,51,2
sex,male,,0.0,1.0,0.8536585365853658,inf,41,3
sex,male,,0.0,1.0,0.9090909090909091,inf,55,4
