Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,,0.0,1.0,0.9585253456221198,inf,217,0
race,African-American,,0.0,1.0,0.9393939393939394,inf,231,1
race,African-American,,0.0,1.0,0.9631336405529954,inf,217,2
race,African-American,,0.0,1.0,0.9647577092511013,inf,227,3
race,African-American,,0.0,1.0,0.9612068965517241,inf,232,4
race,Caucasian,,0.0,1.0,0.9541984732824428,inf,131,0
race,Caucasian,,0.0,1.0,0.9541284403669725,inf,109,1
race,Caucasian,,0.0,1.0,0.975609756097561,inf,123,2
race,Caucasian,,0.0,1.0,0.984,inf,125,3
race,Caucasian,,0.0,1.0,0.9292035398230089,inf,113,4
race,Hispanic,,0.0,1.0,0.9090909090909091,inf,22,0
race,Hispanic,,0.0,1.0,0.967741935483871,inf,31,1
race,Hispanic,,0.0,,1.0,,26,2
race,Hispanic,,0.0,,1.0,,22,3
race,Hispanic,,0.0,,1.0,,26,4
race,Other,,0.0,,1.0,,21,0
race,Other,,0.0,,1.0,,20,1
race,Other,,0.0,1.0,0.96,inf,25,2
race,Other,,0.0,1.0,0.9411764705882353,inf,17,3
race,Other,,0.0,1.0,0.9473684210526315,inf,19,4
sex,female,,0.0,1.0,0.9090909090909091,inf,44,0
sex,female,,0.0,1.0,0.9636363636363636,inf,55,1
sex,female,,0.0,1.0,0.9615384615384616,inf,52,2
sex,female,,0.0,,1.0,,50,3
sex,female,,0.0,1.0,0.98,inf,50,4
sex,male,,0.0,1.0,0.962536023054755,inf,347,0
sex,male,,0.0,1.0,0.9464285714285714,inf,336,1
sex,male,,0.0,1.0,0.9705014749262537,inf,339,2
sex,male,,0.0,1.0,0.967741935483871,inf,341,3
sex,male,,0.0,1.0,0.95,inf,340,4
