Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.5899280575539568,0.6049382716049383,0.5377358490566038,0.2807017543859649,0.5954545454545455,0.5614035087719298,220,0
race,African-American,0.539568345323741,0.6785714285714286,0.5289256198347108,0.2647058823529412,0.5919282511210763,0.421875,223,1
race,African-American,0.5821917808219178,0.6447368421052632,0.5545454545454546,0.24107142857142858,0.6036036036036037,0.4426229508196721,222,2
race,African-American,0.6211180124223602,0.746031746031746,0.5648148148148148,0.13793103448275862,0.65625,0.26229508196721313,224,3
race,African-American,0.5753424657534246,0.6629213483146067,0.512396694214876,0.2631578947368421,0.6085106382978723,0.4838709677419355,235,4
race,Caucasian,0.5272727272727272,0.6811594202898551,0.3561643835616438,0.43137254901960786,0.6129032258064516,0.8461538461538461,124,0
race,Caucasian,0.4339622641509434,0.7432432432432432,0.35294117647058826,0.4523809523809524,0.6141732283464567,0.6333333333333333,127,1
race,Caucasian,0.5789473684210527,0.6756756756756757,0.32432432432432434,0.42105263157894735,0.6335877862595419,1.0,131,2
race,Caucasian,0.5319148936170213,0.6164383561643836,0.3283582089552239,0.5283018867924528,0.5833333333333334,1.2727272727272727,120,3
race,Caucasian,0.6111111111111112,0.6825396825396826,0.24561403508771928,0.47619047619047616,0.6565656565656566,1.4285714285714286,99,4
race,Hispanic,0.1111111111111111,0.7333333333333333,0.42105263157894735,0.8,0.5,0.5,24,0
race,Hispanic,0.4166666666666667,0.6666666666666666,0.4117647058823529,0.5,0.5555555555555556,0.7142857142857143,27,1
race,Hispanic,0.75,0.6363636363636364,0.2222222222222222,0.4,0.6842105263157895,2.0,19,2
race,Hispanic,0.5,1.0,0.38095238095238093,0.0,0.7241379310344828,0.0,29,3
race,Hispanic,0.4,0.6923076923076923,0.5,0.4,0.5357142857142857,0.4444444444444444,28,4
race,Other,0.2727272727272727,0.5,0.5714285714285714,0.6666666666666666,0.391304347826087,0.75,23,0
race,Other,0.5,0.8333333333333334,0.4444444444444444,0.2,0.6428571428571429,0.25,14,1
race,Other,0.6,0.5555555555555556,0.4444444444444444,0.4,0.5789473684210527,1.0,19,2
race,Other,0.5,0.4,0.5,0.6,0.4444444444444444,1.5,18,3
race,Other,0.5,0.8125,0.3157894736842105,0.3333333333333333,0.6785714285714286,0.5,28,4
sex,female,0.47619047619047616,0.75,0.34375,0.4117647058823529,0.6326530612244898,0.6363636363636364,49,0
sex,female,0.3076923076923077,0.6923076923076923,0.5,0.5,0.5,0.4444444444444444,52,1
sex,female,0.5714285714285714,0.7419354838709677,0.28125,0.4,0.6730769230769231,0.8888888888888888,52,2
sex,female,0.4444444444444444,0.76,0.3448275862068966,0.42857142857142855,0.627906976744186,0.6,43,3
sex,female,0.6086956521739131,0.75,0.2727272727272727,0.36363636363636365,0.6909090909090909,0.8888888888888888,55,4
sex,male,0.5440414507772021,0.6174496644295302,0.4888888888888889,0.35185185185185186,0.5760233918128655,0.6477272727272727,342,0
sex,male,0.532258064516129,0.7124183006535948,0.44387755102040816,0.3076923076923077,0.6135693215339233,0.5057471264367817,339,1
sex,male,0.59,0.6330935251798561,0.4823529411764706,0.30177514792899407,0.6076696165191741,0.6219512195121951,339,2
sex,male,0.602803738317757,0.6716417910447762,0.4857142857142857,0.2543352601156069,0.6293103448275862,0.5176470588235295,348,3
sex,male,0.5591397849462365,0.6711409395973155,0.45054945054945056,0.3202614379084967,0.608955223880597,0.5975609756097561,335,4
