Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.6571428571428571,0.5081081081081081,0.11320754716981132,0.7982456140350878,0.5318181818181819,7.583333333333333,220,0
race,African-American,0.6875,0.5706806282722513,0.08403361344537816,0.7884615384615384,0.5874439461883408,8.2,223,1
race,African-American,0.6774193548387096,0.518324607329843,0.09174311926605505,0.8141592920353983,0.5405405405405406,9.2,222,2
race,African-American,0.75,0.5444444444444444,0.10091743119266056,0.7130434782608696,0.5848214285714286,7.454545454545454,224,3
race,African-American,0.7575757575757576,0.5693069306930693,0.06504065040650407,0.7767857142857143,0.5957446808510638,10.875,235,4
race,Caucasian,0.4,0.6050420168067226,0.04,0.9591836734693877,0.5967741935483871,15.666666666666666,124,0
race,Caucasian,0.625,0.6638655462184874,0.036585365853658534,0.8888888888888888,0.6614173228346457,13.333333333333334,127,1
race,Caucasian,0.8571428571428571,0.5887096774193549,0.013513513513513514,0.8947368421052632,0.6030534351145038,51.0,131,2
race,Caucasian,0.42857142857142855,0.5663716814159292,0.058823529411764705,0.9423076923076923,0.5583333333333333,12.25,120,3
race,Caucasian,0.7777777777777778,0.6111111111111112,0.03508771929824561,0.8333333333333334,0.6262626262626263,17.5,99,4
race,Hispanic,0.0,0.782608695652174,0.05263157894736842,1.0,0.75,5.0,24,0
race,Hispanic,0.0,0.6153846153846154,0.058823529411764705,1.0,0.5925925925925926,10.0,27,1
race,Hispanic,1.0,0.5,0.0,0.9,0.5263157894736842,inf,19,2
race,Hispanic,0.6666666666666666,0.7692307692307693,0.047619047619047616,0.75,0.7586206896551724,6.0,29,3
race,Hispanic,0.5,0.6538461538461539,0.05555555555555555,0.9,0.6428571428571429,9.0,28,4
race,Other,0.5,0.6190476190476191,0.07142857142857142,0.8888888888888888,0.6086956521739131,8.0,23,0
race,Other,1.0,0.6923076923076923,0.0,0.8,0.7142857142857143,inf,14,1
race,Other,0.0,0.3888888888888889,0.125,1.0,0.3684210526315789,11.0,19,2
race,Other,0.5,0.4375,0.125,0.9,0.4444444444444444,9.0,18,3
race,Other,0.5,0.7307692307692307,0.05,0.875,0.7142857142857143,7.0,28,4
sex,female,0.6666666666666666,0.6521739130434783,0.03225806451612903,0.8888888888888888,0.6530612244897959,16.0,49,0
sex,female,0.2,0.7021276595744681,0.10810810810810811,0.9333333333333333,0.6538461538461539,3.5,52,1
sex,female,0.8,0.6595744680851063,0.03125,0.8,0.6730769230769231,16.0,52,2
sex,female,0.5,0.6923076923076923,0.06896551724137931,0.8571428571428571,0.6744186046511628,6.0,43,3
sex,female,1.0,0.66,0.0,0.7727272727272727,0.6909090909090909,inf,55,4
sex,male,0.6,0.5529801324503312,0.08743169398907104,0.8490566037735849,0.5584795321637427,8.4375,342,0
sex,male,0.7297297297297297,0.5960264900662252,0.05263157894736842,0.8187919463087249,0.6106194690265486,12.2,339,1
sex,male,0.6857142857142857,0.5164473684210527,0.06547619047619048,0.8596491228070176,0.5339233038348082,13.363636363636363,339,2
sex,male,0.7115384615384616,0.5472972972972973,0.0847457627118644,0.783625730994152,0.5718390804597702,8.933333333333334,348,3
sex,male,0.7073170731707317,0.5884353741496599,0.06486486486486487,0.8066666666666666,0.6029850746268657,10.083333333333334,335,4
