Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,1,0.780900713403981,0
race,African-American,0,0.6687402468270319,0
race,Caucasian,0,0.6446403613697714,0
race,Caucasian,1,0.7794031514589387,0
race,Other,0,0.5981180084484866,0
race,Other,1,0.7247818397051398,0
sex,male,1,0.7817842588859144,0
sex,male,0,0.6510221408865052,0
sex,female,0,0.6402599876021784,0
sex,female,1,0.772506724792929,0
race,Caucasian,0,0.6499547326839678,1
race,Caucasian,1,0.7814801541410946,1
race,Other,1,0.7704199228016405,1
race,Other,0,0.6146442576654491,1
race,African-American,0,0.6680961795896214,1
race,African-American,1,0.8038460347534702,1
sex,male,0,0.6557989044389463,1
sex,male,1,0.7908691747882318,1
sex,female,0,0.6445522180745903,1
sex,female,1,0.770076659250263,1
race,African-American,0,0.6682133848523029,2
race,African-American,1,0.7853103574143264,2
race,Caucasian,0,0.6463188319045357,2
race,Caucasian,1,0.7832565698691902,2
race,Other,0,0.6026492824261608,2
race,Other,1,0.7082427171660013,2
sex,male,0,0.6525677874398751,2
sex,male,1,0.7849595236292766,2
sex,female,0,0.6413015695914203,2
sex,female,1,0.77873241543288,2
race,Caucasian,0,0.649807557875452,3
race,Caucasian,1,0.7835353550572999,3
race,African-American,0,0.6731347836668671,3
race,African-American,1,0.7881853273879634,3
race,Other,0,0.608533707963213,3
race,Other,1,0.6865174481854087,3
sex,male,0,0.656816184297064,3
sex,male,1,0.789287661052963,3
sex,female,0,0.6438355334026773,3
sex,female,1,0.7687642263926069,3
race,Caucasian,0,0.6469325848145875,4
race,Caucasian,1,0.7825038100111689,4
race,Other,0,0.6120733311491419,4
race,Other,1,0.6496973083852108,4
race,African-American,0,0.671194583998577,4
race,African-American,1,0.7885127527572332,4
sex,female,0,0.6434701382860137,4
sex,female,1,0.7780660313766515,4
sex,male,0,0.6534681864213687,4
sex,male,1,0.7841271294952108,4
