Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,1,0.07303581899018978,0
race,African-American,0,0.018450790234996284,0
race,Caucasian,0,0.01669134081321788,0
race,Caucasian,1,0.07113519378030457,0
race,Other,0,0.004174806423825194,0
race,Other,1,0.05154313014599007,0
sex,male,1,0.07452327456118546,0
sex,male,0,0.01802193095097537,0
sex,female,0,0.013742491268449803,0
sex,female,1,0.06294008370660983,0
race,Caucasian,0,0.016124765237189895,1
race,Caucasian,1,0.06452369454422913,1
race,Other,1,0.032347972190342286,1
race,Other,0,0.006369999329081436,1
race,African-American,0,0.017086474712503883,1
race,African-American,1,0.08337719188122891,1
sex,male,0,0.017386729619576463,1
sex,male,1,0.0725489739693632,1
sex,female,0,0.013139915523881038,1
sex,female,1,0.054151986566408954,1
race,African-American,0,0.017845692611191517,2
race,African-American,1,0.06199127450374098,2
race,Caucasian,0,0.0165301920420517,2
race,Caucasian,1,0.07244034569936315,2
race,Other,0,0.005693342292578491,2
race,Other,1,0.03111914258331803,2
sex,male,0,0.017623586179110803,2
sex,male,1,0.07301031794963317,2
sex,female,0,0.014008559170123433,2
sex,female,1,0.06332845333039354,2
race,Caucasian,0,0.01679264688549119,3
race,Caucasian,1,0.0721895043356004,3
race,African-American,0,0.01802826849421489,3
race,African-American,1,0.06574627333006405,3
race,Other,0,0.006747237316866018,3
race,Other,1,0.0258102257974679,3
sex,male,0,0.017886582385211097,3
sex,male,1,0.07785255141239289,3
sex,female,0,0.014215536632520826,3
sex,female,1,0.05211901263828812,3
race,Caucasian,0,0.01672767281396129,4
race,Caucasian,1,0.07089386155528914,4
race,Other,0,0.006399504474920565,4
race,Other,1,0.02105031984699137,4
race,African-American,0,0.01858491422106851,4
race,African-American,1,0.07429454674883743,4
sex,female,0,0.014509472823556767,4
sex,female,1,0.059734609097424195,4
sex,male,0,0.017855695181835177,4
sex,male,1,0.07551476266112131,4
