Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,0,0.051765411115308003,0
race,African-American,1,0.06266096542907902,0
race,Hispanic,0,0.03804741661077858,0
race,Caucasian,0,0.04379074096345462,0
race,Caucasian,1,0.06436082742919699,0
race,Other,0,0.05387527858238754,0
race,Other,1,0.04742587317756678,0
sex,male,0,0.04940987055755297,0
sex,male,1,0.06725061702258193,0
sex,female,0,0.04179508364316056,0
sex,female,1,0.01798620996209156,0
race,Other,0,0.039847829063662625,1
race,Caucasian,0,0.04576713230034515,1
race,Caucasian,1,0.06671233948580342,1
race,African-American,0,0.05327723113345963,1
race,African-American,1,0.09527723907393397,1
race,Hispanic,0,0.03687690054788008,1
race,Hispanic,1,0.01798620996209156,1
sex,male,0,0.04991555939673212,1
sex,male,1,0.0683198033887528,1
sex,female,0,0.044866954066209726,1
sex,female,1,0.11920292202211755,1
race,African-American,0,0.0294580036094365,2
race,African-American,1,0.040883725796350065,2
race,Other,0,0.02491318954220337,2
race,Other,1,0.03270604156982917,2
race,Caucasian,0,0.03040606788112022,2
race,Caucasian,1,0.04742587317756678,2
race,Hispanic,0,0.03038185763176534,2
sex,male,0,0.030177481539052177,2
sex,male,1,0.04063210474322635,2
sex,female,0,0.02606768613888867,2
sex,female,1,0.04742587317756678,2
race,African-American,0,0.0336601047295901,3
race,African-American,1,0.040065957373697975,3
race,Caucasian,0,0.027024703054562064,3
race,Caucasian,1,0.04742587317756678,3
race,Hispanic,0,0.02779943103391663,3
race,Hispanic,1,0.04742587317756678,3
race,Other,0,0.031070504724524987,3
sex,male,0,0.03168935650382925,3
sex,male,1,0.04350058474883675,3
sex,female,0,0.026397542309370182,3
sex,female,1,0.04742587317756678,3
race,Caucasian,0,0.03300352810013039,4
race,Caucasian,1,0.0372426176142463,4
race,African-American,0,0.05452735955667555,4
race,African-American,1,0.09695103022674231,4
race,Hispanic,0,0.040553210047714845,4
race,Other,0,0.033914228500637085,4
sex,male,0,0.04986792203220005,4
sex,male,1,0.08590139981578122,4
sex,female,0,0.025523330253094598,4
sex,female,1,0.06153833505392529,4
