Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.09090909090909091,0.946969696969697,0.3902439024390244,0.4666666666666667,0.6045454545454545,0.0875,220,0
race,African-American,0.1559633027522936,0.9473684210526315,0.46,0.2608695652173913,0.5605381165919282,0.06521739130434782,223,1
race,African-American,0.12056737588652482,0.9629629629629629,0.6138613861386139,0.15,0.42792792792792794,0.024193548387096774,222,2
race,African-American,0.16853932584269662,0.9555555555555556,0.3645320197044335,0.2857142857142857,0.6428571428571429,0.08108108108108109,224,3
race,African-American,0.0989010989010989,0.9027777777777778,0.3867924528301887,0.6086956521739131,0.5914893617021276,0.17073170731707318,235,4
race,Caucasian,0.05128205128205128,0.9411764705882353,0.3162393162393162,0.7142857142857143,0.6612903225806451,0.13513513513513514,124,0
race,Caucasian,0.10638297872340426,0.9625,0.35294117647058826,0.375,0.6456692913385826,0.07142857142857142,127,1
race,Caucasian,0.10526315789473684,0.9818181818181818,0.5573770491803278,0.1111111111111111,0.4732824427480916,0.014705882352941176,131,2
race,Caucasian,0.25,0.9078947368421053,0.3235294117647059,0.3888888888888889,0.6666666666666666,0.21212121212121213,120,3
race,Caucasian,0.23529411764705882,0.9538461538461539,0.29545454545454547,0.2727272727272727,0.7070707070707071,0.11538461538461539,99,4
race,Hispanic,0.0,1.0,0.4583333333333333,0.0,0.5416666666666666,0.0,24,0
race,Hispanic,0.07142857142857142,1.0,0.5,0.0,0.5185185185185185,0.0,27,1
race,Hispanic,0.2,1.0,0.47058823529411764,0.0,0.5789473684210527,0.0,19,2
race,Hispanic,0.0,0.9545454545454546,0.25,1.0,0.7241379310344828,0.14285714285714285,29,3
race,Hispanic,0.0,1.0,0.10714285714285714,0.0,0.8928571428571429,0.0,28,4
race,Other,0.25,1.0,0.2857142857142857,0.0,0.7391304347826086,0.0,23,0
race,Other,0.0,1.0,0.6428571428571429,0.0,0.35714285714285715,0.0,14,1
race,Other,0.07142857142857142,1.0,0.7222222222222222,0.0,0.3157894736842105,0.0,19,2
race,Other,0.5,1.0,0.125,0.0,0.8888888888888888,0.0,18,3
race,Other,0.1,1.0,0.3333333333333333,0.0,0.6785714285714286,0.0,28,4
sex,female,0.11764705882352941,1.0,0.3191489361702128,0.0,0.6938775510204082,0.0,49,0
sex,female,0.13043478260869565,0.9655172413793104,0.4166666666666667,0.25,0.5961538461538461,0.05,52,1
sex,female,0.03225806451612903,0.9523809523809523,0.6,0.5,0.40384615384615385,0.03333333333333333,52,2
sex,female,0.1111111111111111,0.96,0.4,0.3333333333333333,0.6046511627906976,0.0625,43,3
sex,female,0.05,0.9428571428571428,0.36538461538461536,0.6666666666666666,0.6181818181818182,0.10526315789473684,55,4
sex,male,0.07751937984496124,0.9436619718309859,0.371875,0.5454545454545454,0.6169590643274854,0.10084033613445378,342,0
sex,male,0.1282051282051282,0.9562841530054644,0.43729903536977494,0.2857142857142857,0.5752212389380531,0.058823529411764705,339,1
sex,male,0.12857142857142856,0.9767441860465116,0.5922330097087378,0.1,0.45132743362831856,0.01639344262295082,339,2
sex,male,0.20634920634920634,0.9414414414414415,0.32362459546925565,0.3333333333333333,0.6752873563218391,0.13,348,3
sex,male,0.1440677966101695,0.9308755760368663,0.3333333333333333,0.46875,0.6537313432835821,0.1485148514851485,335,4
