Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0,0.9272727272727272,0.0,1.0,0.9272727272727272,inf,220,0
race,African-American,0,0.8834080717488789,0.0,1.0,0.8834080717488789,inf,223,1
race,African-American,0,0.9144144144144144,0.0,1.0,0.9144144144144144,inf,222,2
race,African-American,0,0.90625,0.0,1.0,0.90625,inf,224,3
race,African-American,0,0.9148936170212766,0.0,1.0,0.9148936170212766,inf,235,4
race,Caucasian,0,0.9435483870967742,0.0,1.0,0.9435483870967742,inf,124,0
race,Caucasian,0,0.9291338582677166,0.0,1.0,0.9291338582677166,inf,127,1
race,Caucasian,0,0.9389312977099237,0.0,1.0,0.9389312977099237,inf,131,2
race,Caucasian,0,0.8666666666666667,0.0,1.0,0.8666666666666667,inf,120,3
race,Caucasian,0,0.8686868686868687,0.0,1.0,0.8686868686868687,inf,99,4
race,Hispanic,0,1.0,0.0,0.0,1.0,,24,0
race,Hispanic,0,0.9629629629629629,0.0,1.0,0.9629629629629629,inf,27,1
race,Hispanic,0,0.8947368421052632,0.0,1.0,0.8947368421052632,inf,19,2
race,Hispanic,0,0.9655172413793104,0.0,1.0,0.9655172413793104,inf,29,3
race,Hispanic,0,1.0,0.0,0.0,1.0,,28,4
race,Other,0,0.9565217391304348,0.0,1.0,0.9565217391304348,inf,23,0
race,Other,0,0.9285714285714286,0.0,1.0,0.9285714285714286,inf,14,1
race,Other,0,0.9473684210526315,0.0,1.0,0.9473684210526315,inf,19,2
race,Other,0,0.8888888888888888,0.0,1.0,0.8888888888888888,inf,18,3
race,Other,0,0.9642857142857143,0.0,1.0,0.9642857142857143,inf,28,4
sex,female,0,0.9591836734693877,0.0,1.0,0.9591836734693877,inf,49,0
sex,female,0,0.9230769230769231,0.0,1.0,0.9230769230769231,inf,52,1
sex,female,0,0.9615384615384616,0.0,1.0,0.9615384615384616,inf,52,2
sex,female,0,0.9302325581395349,0.0,1.0,0.9302325581395349,inf,43,3
sex,female,0,0.9454545454545454,0.0,1.0,0.9454545454545454,inf,55,4
sex,male,0,0.935672514619883,0.0,1.0,0.935672514619883,inf,342,0
sex,male,0,0.9026548672566371,0.0,1.0,0.9026548672566371,inf,339,1
sex,male,0,0.9174041297935103,0.0,1.0,0.9174041297935103,inf,339,2
sex,male,0,0.8936781609195402,0.0,1.0,0.8936781609195402,inf,348,3
sex,male,0,0.9074626865671642,0.0,1.0,0.9074626865671642,inf,335,4
