Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,1,0.757761805413522,0
race,African-American,0,0.6745928785512494,0
race,Caucasian,0,0.6510970532792958,0
race,Caucasian,1,0.7494690539619467,0
race,Other,0,0.589987155676896,0
race,Other,1,0.6641002246746637,0
sex,male,1,0.7542050273124804,0
sex,male,0,0.6578149866164962,0
sex,female,0,0.6440607695931468,0
sex,female,1,0.7403263291477871,0
race,Caucasian,1,0.7465109098141144,1
race,Caucasian,0,0.64730534626018,1
race,Other,1,0.7110739532846664,1
race,Other,0,0.5951943286910496,1
race,African-American,0,0.6614612387886496,1
race,African-American,1,0.7630381734366632,1
sex,male,1,0.755112432928193,1
sex,male,0,0.6523460328450598,1
sex,female,0,0.6396475953979253,1
sex,female,1,0.7348089052473881,1
race,African-American,0,0.6677504922444963,2
race,African-American,1,0.7618454203967018,2
race,Caucasian,0,0.6488503732929018,2
race,Caucasian,1,0.7494887273338737,2
race,Other,0,0.5929405614425847,2
race,Other,1,0.6786633565428519,2
sex,male,0,0.6548799695854997,2
sex,male,1,0.7542880793113849,2
sex,female,0,0.6413687545963247,2
sex,female,1,0.7436381054342756,2
race,Caucasian,0,0.6470373428633545,3
race,Caucasian,1,0.7497129756907042,3
race,African-American,0,0.6671304938384498,3
race,African-American,1,0.7621912295901888,3
race,Other,0,0.5938494519567804,3
race,Other,1,0.6540668591549115,3
sex,male,0,0.6543714246969236,3
sex,male,1,0.7548596180831824,3
sex,female,0,0.6371051608275942,3
sex,female,1,0.7421392794078765,3
race,Caucasian,0,0.6449412373880181,4
race,Caucasian,1,0.7473402684410154,4
race,Other,0,0.5884439226514413,4
race,Other,1,0.6549526396856251,4
race,African-American,0,0.6662799468646302,4
race,African-American,1,0.7582533366333405,4
sex,female,0,0.6388068388684273,4
sex,female,1,0.738954239916031,4
sex,male,0,0.6509996307625535,4
sex,male,1,0.7524846051748743,4
