Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.5423728813559322,0.23478260869565218,0.7064220183486238,0.5357142857142857,2.8518518518518516,224,0
race,African-American,0.5793650793650794,0.4491525423728814,0.35398230088495575,0.5974025974025974,0.7547169811320755,231,1
race,African-American,0.5423728813559322,0.2523364485981308,0.7142857142857143,0.5114155251141552,2.962962962962963,219,2
race,African-American,0.5569620253164557,0.29411764705882354,0.6036036036036037,0.5565217391304348,1.9142857142857144,230,3
race,African-American,0.631578947368421,0.2616822429906542,0.5752212389380531,0.5772727272727273,2.3214285714285716,220,4
race,Asian,,,1.0,0.0,inf,1,0
race,Asian,,0.0,1.0,0.5,inf,2,1
race,Asian,,,1.0,0.0,inf,1,3
race,Asian,,0.0,,1.0,,1,4
race,Caucasian,0.5833333333333334,0.07462686567164178,0.8679245283018868,0.575,9.2,120,0
race,Caucasian,0.4444444444444444,0.373134328358209,0.5652173913043478,0.5486725663716814,1.04,113,1
race,Caucasian,0.65,0.0958904109589041,0.7346938775510204,0.6475409836065574,5.142857142857143,122,2
race,Caucasian,0.5555555555555556,0.10666666666666667,0.7727272727272727,0.6470588235294118,4.25,119,3
race,Caucasian,0.45454545454545453,0.16216216216216217,0.8113207547169812,0.5669291338582677,3.5833333333333335,127,4
race,Hispanic,1.0,0.0,0.6363636363636364,0.7878787878787878,inf,33,0
race,Hispanic,0.2222222222222222,0.3181818181818182,0.6,0.6296296296296297,0.42857142857142855,27,1
race,Hispanic,0.6666666666666666,0.058823529411764705,0.7777777777777778,0.6923076923076923,7.0,26,2
race,Hispanic,0.75,0.09090909090909091,0.5714285714285714,0.7222222222222222,4.0,18,3
race,Hispanic,0.5714285714285714,0.25,0.6363636363636364,0.5652173913043478,2.3333333333333335,23,4
race,Native American,,0.0,,1.0,,1,0
race,Native American,0.0,0.5,,0.5,0.0,2,1
race,Native American,0.0,1.0,,0.0,0.0,1,4
race,Other,1.0,0.0,0.8571428571428571,0.5,inf,12,0
race,Other,0.0,0.25,1.0,0.5625,1.3333333333333333,16,1
race,Other,0.0,0.14285714285714285,1.0,0.5,5.0,24,2
race,Other,0.3333333333333333,0.25,0.7142857142857143,0.6086956521739131,1.25,23,3
race,Other,1.0,0.0,0.6666666666666666,0.5555555555555556,inf,18,4
sex,female,0.5797101449275363,0.16201117318435754,0.75,0.56047197640118,4.137931034482759,339,0
sex,female,0.5182926829268293,0.42021276595744683,0.4370860927152318,0.5722713864306784,0.8354430379746836,339,1
sex,female,0.5526315789473685,0.18994413407821228,0.7391304347826086,0.55,3.5,340,2
sex,female,0.5353535353535354,0.23469387755102042,0.6558441558441559,0.58,2.1956521739130435,350,3
sex,female,0.6161616161616161,0.2360248447204969,0.6494252873563219,0.5492537313432836,2.973684210526316,335,4
sex,male,0.5714285714285714,0.0967741935483871,0.8095238095238095,0.6153846153846154,5.666666666666667,52,0
sex,male,0.5,0.29411764705882354,0.4444444444444444,0.6538461538461539,0.8,52,1
sex,male,0.625,0.09375,0.7368421052631579,0.6666666666666666,4.666666666666667,51,2
sex,male,0.75,0.08,0.625,0.7073170731707317,5.0,41,3
sex,male,0.45454545454545453,0.15,0.6666666666666666,0.7090909090909091,1.6666666666666667,55,4
