Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.1411764705882353,0.35609756097560974,0.3684210526315789,0.6428571428571429,0.0958904109589041,224,35
race,African-American,0.10227272727272728,0.37089201877934275,0.5,0.6190476190476191,0.11392405063291139,231,16
race,African-American,0.17777777777777778,0.37755102040816324,0.30434782608695654,0.6301369863013698,0.0945945945945946,219,16
race,African-American,0.13274336283185842,0.4666666666666667,0.25,0.5521739130434783,0.05102040816326531,230,14
race,African-American,0.15853658536585366,0.3484848484848485,0.4090909090909091,0.6454545454545455,0.13043478260869565,220,19
race,Asian,,0.0,,1.0,,1,35
race,Asian,0.0,0.5,,0.5,0.0,2,16
race,Asian,0.0,1.0,,0.0,0.0,1,14
race,Asian,,0.0,,1.0,,1,19
race,Caucasian,0.1590909090909091,0.3425925925925926,0.4166666666666667,0.65,0.13513513513513514,120,35
race,Caucasian,0.2765957446808511,0.3469387755102041,0.13333333333333333,0.6814159292035398,0.058823529411764705,113,16
race,Caucasian,0.1388888888888889,0.2743362831858407,0.4444444444444444,0.7131147540983607,0.12903225806451613,122,16
race,Caucasian,0.1111111111111111,0.35398230088495575,0.16666666666666666,0.6554621848739496,0.025,119,14
race,Caucasian,0.16666666666666666,0.3017241379310345,0.36363636363636365,0.6929133858267716,0.11428571428571428,127,19
race,Hispanic,0.0,0.3333333333333333,,0.6666666666666666,0.0,33,35
race,Hispanic,0.07142857142857142,0.5,0.0,0.5185185185185185,0.0,27,16
race,Hispanic,0.125,0.28,0.0,0.7307692307692307,0.0,26,16
race,Hispanic,0.0,0.29411764705882354,1.0,0.6666666666666666,0.2,18,14
race,Hispanic,0.1111111111111111,0.36363636363636365,0.0,0.6521739130434783,0.0,23,19
race,Native American,,0.0,,1.0,,1,35
race,Native American,0.0,0.5,,0.5,0.0,2,16
race,Native American,0.0,1.0,,0.0,0.0,1,19
race,Other,0.25,0.2727272727272727,0.0,0.75,0.0,12,35
race,Other,0.0,0.375,,0.625,0.0,16,16
race,Other,0.125,0.3181818181818182,0.5,0.6666666666666666,0.14285714285714285,24,16
race,Other,0.07692307692307693,0.5454545454545454,0.0,0.4782608695652174,0.0,23,14
race,Other,0.4,0.1875,0.0,0.8333333333333334,0.0,18,19
sex,female,0.12878787878787878,0.3662420382165605,0.32,0.6371681415929203,0.06956521739130435,339,35
sex,female,0.1678832116788321,0.37254901960784315,0.30303030303030304,0.6342182890855457,0.08771929824561403,339,16
sex,female,0.168,0.3365695792880259,0.3225806451612903,0.6647058823529411,0.09615384615384616,340,16
sex,female,0.12337662337662338,0.4166666666666667,0.2692307692307692,0.5942857142857143,0.05185185185185185,350,14
sex,female,0.184,0.3411371237458194,0.3611111111111111,0.6567164179104478,0.12745098039215685,335,19
sex,male,0.25,0.2,0.5714285714285714,0.75,0.4444444444444444,52,35
sex,male,0.0,0.39215686274509803,1.0,0.5961538461538461,0.05,52,16
sex,male,0.11764705882352941,0.3191489361702128,0.5,0.6666666666666666,0.13333333333333333,51,16
sex,male,0.08695652173913043,0.5384615384615384,0.0,0.4878048780487805,0.0,41,14
sex,male,0.0,0.2545454545454545,,0.7454545454545455,0.0,55,19
