Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.6460674157303371,0.021169354838709676,0.740990990990991,0.8853801169590644,5.222222222222222,3420,0
race,African-American,0.656084656084656,0.021269633507853405,0.7350427350427351,0.8839387060158911,5.292307692307692,3524,1
race,African-American,0.6558441558441559,0.017984390906006106,0.7629107981220657,0.8879335902757189,6.132075471698113,3373,2
race,African-American,0.6174496644295302,0.019400953029271615,0.7894736842105263,0.8808888888888889,6.052631578947368,3375,3
race,African-American,0.5955056179775281,0.023637557452396585,0.7505882352941177,0.8873523480265053,4.430555555555555,3471,4
race,Asian,0.0,0.022727272727272728,1.0,0.9555555555555556,1.0,45,0
race,Asian,0.0,0.015151515151515152,1.0,0.9558823529411765,2.0,68,1
race,Asian,,0.0,,1.0,,40,2
race,Asian,1.0,0.0,0.8,0.9215686274509803,inf,51,3
race,Asian,,0.0,1.0,0.9736842105263158,inf,38,4
race,Caucasian,0.5723014256619144,0.014872521246458924,0.783179012345679,0.9205371043072132,4.833333333333333,15416,0
race,Caucasian,0.547568710359408,0.01518699879355617,0.786479802143446,0.9236800836382645,4.457943925233645,15304,1
race,Caucasian,0.5625,0.013794074178337673,0.7927631578947368,0.9247974068071313,4.918367346938775,15425,2
race,Caucasian,0.5506607929515418,0.014401694316978467,0.798549556809025,0.9224328183824484,4.857843137254902,15406,3
race,Caucasian,0.5374732334047109,0.015245623941276116,0.7906588824020017,0.9242532699941433,4.388888888888889,15367,4
race,Indian,,0.0,1.0,0.9230769230769231,inf,13,0
race,Indian,,0.0,1.0,0.9285714285714286,inf,14,1
race,Indian,,0.0,,1.0,,19,2
race,Indian,,0.0,1.0,0.9545454545454546,inf,22,3
race,Indian,,0.0,,1.0,,11,4
race,Other,0.5,0.0033783783783783786,0.9166666666666666,0.961038961038961,11.0,308,0
race,Other,0.0,0.006993006993006993,1.0,0.9726027397260274,3.0,292,1
race,Other,0.7142857142857143,0.00625,0.8,0.936231884057971,10.0,345,2
race,Other,1.0,0.0,0.8,0.9770114942528736,inf,348,3
race,Other,0.8,0.0033003300330033004,0.6666666666666666,0.9714285714285714,8.0,315,4
sex,female,0.6018181818181818,0.01842658813630627,0.771881461061337,0.8995950809838033,5.114155251141552,13336,0
sex,female,0.5908256880733945,0.018549326235235402,0.7685118619698059,0.9036755386565273,4.79372197309417,13413,1
sex,female,0.5988023952095808,0.016722129783693845,0.7766195085629188,0.9069071316321186,5.189054726368159,13363,2
sex,female,0.5826612903225806,0.017225597070816345,0.7919366450683946,0.902506340444577,5.314009661835748,13406,3
sex,female,0.5850467289719626,0.018450797872340427,0.768491124260355,0.9057830245068739,4.68018018018018,13384,4
sex,male,0.5409836065573771,0.010066510875426928,0.7821782178217822,0.9500511421752472,4.232142857142857,5866,0
sex,male,0.5083333333333333,0.010746812386156648,0.7959866220735786,0.9486958023838314,4.033898305084746,5789,1
sex,male,0.5370370370370371,0.009066183136899365,0.8209876543209876,0.9458811440315122,5.32,5839,2
sex,male,0.509090909090909,0.009834274266982334,0.8163934426229508,0.9477225672877847,4.611111111111111,5796,3
sex,male,0.41739130434782606,0.012109163202602566,0.8315789473684211,0.947748367136473,3.537313432835821,5818,4
