Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.2748031496062992,0.3094758064516129,0.21396396396396397,0.7029239766081872,0.10314875135722042,3420,0
race,African-American,0.24171539961013644,0.3818717277486911,0.20512820512820512,0.6416004540295119,0.08226221079691516,3524,1
race,African-American,0.24393723252496433,0.3596878181201222,0.19718309859154928,0.6608360509931811,0.07924528301886792,3373,2
race,African-American,0.2546628407460545,0.35364193328795096,0.18764302059496568,0.6678518518518518,0.07892204042348412,3375,3
race,African-American,0.2608346709470305,0.30236375574523966,0.23529411764705882,0.7058484586574474,0.10857763300760044,3471,4
race,Asian,0.07142857142857142,0.29545454545454547,0.0,0.7111111111111111,0.0,45,0
race,Asian,0.09523809523809523,0.2878787878787879,0.0,0.7205882352941176,0.0,68,1
race,Asian,0.0,0.325,,0.675,0.0,40,2
race,Asian,0.21428571428571427,0.2391304347826087,0.4,0.7450980392156863,0.18181818181818182,51,3
race,Asian,0.1,0.24324324324324326,0.0,0.7631578947368421,0.0,38,4
race,Caucasian,0.19154078549848944,0.28427762039660054,0.2662037037037037,0.7172418266735859,0.08594917787742899,15416,0
race,Caucasian,0.1630170316301703,0.34177844013909586,0.2267106347897774,0.6673418714061683,0.057101328903654484,15304,1
race,Caucasian,0.16362321460856988,0.3255683017805616,0.2557565789473684,0.679935170178282,0.06722870730652832,15425,2
race,Caucasian,0.16319321794418934,0.33448641016590186,0.25543916196615635,0.6718810852914449,0.06690586745462221,15406,3
race,Caucasian,0.1859855926653569,0.26319875776397517,0.28940783986655544,0.7347562959588729,0.09305443818718155,15367,4
race,Indian,0.2,0.3333333333333333,0.0,0.6923076923076923,0.0,13,0
race,Indian,0.0,0.15384615384615385,1.0,0.7857142857142857,0.5,14,1
race,Indian,0.0,0.3684210526315789,,0.631578947368421,0.0,19,2
race,Indian,0.2,0.19047619047619047,0.0,0.8181818181818182,0.0,22,3
race,Indian,,0.0,,1.0,,11,4
race,Other,0.2033898305084746,0.15878378378378377,0.0,0.8474025974025974,0.0,308,0
race,Other,0.13333333333333333,0.13636363636363635,0.0,0.8664383561643836,0.0,292,1
race,Other,0.3287671232876712,0.153125,0.04,0.855072463768116,0.02040816326530612,345,2
race,Other,0.1694915254237288,0.14497041420118342,0.0,0.8591954022988506,0.0,348,3
race,Other,0.22641509433962265,0.1353135313531353,0.0,0.8698412698412699,0.0,315,4
sex,female,0.2160217771728563,0.339251156920488,0.2343211578221916,0.6721655668866227,0.08432539682539683,13336,0
sex,female,0.18262295081967214,0.41473964398602564,0.199137311286844,0.6076194736449713,0.05555555555555555,13413,1
sex,female,0.18136752136752138,0.39841930116472546,0.2099776619508563,0.6205193444585797,0.05888494466485696,13363,2
sex,female,0.1852542372881356,0.4000166430889573,0.21310295176385888,0.6193495449798597,0.06157686706885791,13406,3
sex,female,0.20768917819365337,0.32372007978723405,0.2448224852071006,0.6842498505678422,0.08498074454428754,13384,4
sex,male,0.1735042735042735,0.17382707172388998,0.33003300330033003,0.8181043300375043,0.10341261633919338,5866,0
sex,male,0.16177636796193498,0.1925318761384335,0.3177257525083612,0.8010019001554672,0.08987701040681173,5789,1
sex,male,0.17857142857142858,0.17515865820489573,0.35185185185185186,0.8150368213735228,0.11801242236024845,5839,2
sex,male,0.1620745542949757,0.18830814059369877,0.3442622950819672,0.8034851621808143,0.10154738878143134,5796,3
sex,male,0.1735112936344969,0.1454906922103741,0.4070175438596491,0.8416981780680646,0.14409937888198757,5818,4
