Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.6666666666666666,0.00546448087431694,0.9512195121951219,0.8214285714285714,39.0,224,0
race,African-American,,0.0,1.0,0.7792207792207793,inf,231,1
race,African-American,,0.0,1.0,0.8036529680365296,inf,219,2
race,African-American,,0.0,1.0,0.8130434782608695,inf,230,3
race,African-American,,0.0,1.0,0.8,inf,220,4
race,Asian,,0.0,,1.0,,1,0
race,Asian,,0.0,,1.0,,2,1
race,Asian,,,1.0,0.0,inf,1,3
race,Asian,,0.0,,1.0,,1,4
race,Caucasian,,0.0,1.0,0.8333333333333334,inf,120,0
race,Caucasian,,0.0,1.0,0.8761061946902655,inf,113,1
race,Caucasian,,0.0,1.0,0.8360655737704918,inf,122,2
race,Caucasian,,0.0,1.0,0.8403361344537815,inf,119,3
race,Caucasian,,0.0,1.0,0.84251968503937,inf,127,4
race,Hispanic,,0.0,1.0,0.8787878787878788,inf,33,0
race,Hispanic,,0.0,1.0,0.8888888888888888,inf,27,1
race,Hispanic,,0.0,1.0,0.9230769230769231,inf,26,2
race,Hispanic,,0.0,1.0,0.8333333333333334,inf,18,3
race,Hispanic,,0.0,1.0,0.9130434782608695,inf,23,4
race,Native American,,0.0,,1.0,,1,0
race,Native American,,0.0,,1.0,,2,1
race,Native American,,0.0,,1.0,,1,4
race,Other,,0.0,1.0,0.75,inf,12,0
race,Other,,0.0,1.0,0.875,inf,16,1
race,Other,,0.0,1.0,0.7916666666666666,inf,24,2
race,Other,,0.0,1.0,0.9130434782608695,inf,23,3
race,Other,,0.0,1.0,0.8888888888888888,inf,18,4
sex,female,0.6666666666666666,0.0035587188612099642,0.9655172413793104,0.831858407079646,56.0,339,0
sex,female,,0.0,1.0,0.8112094395280236,inf,339,1
sex,female,,0.0,1.0,0.8088235294117647,inf,340,2
sex,female,,0.0,1.0,0.8228571428571428,inf,350,3
sex,female,,0.0,1.0,0.808955223880597,inf,335,4
sex,male,,0.0,1.0,0.8076923076923077,inf,52,0
sex,male,,0.0,1.0,0.8846153846153846,inf,52,1
sex,male,,0.0,1.0,0.9019607843137255,inf,51,2
sex,male,,0.0,1.0,0.8536585365853658,inf,41,3
sex,male,,0.0,1.0,0.9272727272727272,inf,55,4
