Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,1,0.13949662303115248,1
race,African-American,0,0.08791958511978373,1
race,Caucasian,0,0.08129016611320722,1
race,Caucasian,1,0.14184379736714445,1
race,Other,0,0.05757628774950583,1
race,Other,1,0.1132832656633385,1
sex,male,1,0.13948998866284537,1
sex,male,0,0.08149400390672681,1
sex,female,0,0.08275461186389726,1
sex,female,1,0.1456646066949555,1
race,Caucasian,0,0.08602942873771902,2
race,Caucasian,1,0.1389033580347888,2
race,Other,1,0.11997597222946456,2
race,Other,0,0.06529396897899005,2
race,African-American,0,0.08526216811616977,2
race,African-American,1,0.1520176859609258,2
sex,male,0,0.0857988258282913,2
sex,male,1,0.1424289206591418,2
sex,female,0,0.08456820245017108,2
sex,female,1,0.1372822861969159,2
race,African-American,0,0.08612031833965733,3
race,African-American,1,0.13480475508566264,3
race,Caucasian,0,0.08582625935234804,3
race,Caucasian,1,0.1425144111729918,3
race,Other,0,0.06259199292121753,3
race,Other,1,0.09995200863849522,3
sex,male,0,0.08559579527212599,3
sex,male,1,0.13956140114657062,3
sex,female,0,0.08480983375499748,3
sex,female,1,0.14390330036723165,3
race,Caucasian,0,0.08576079842547973,4
race,Caucasian,1,0.14281617032771757,4
race,African-American,0,0.08647708795311723,4
race,African-American,1,0.1415445801823901,4
race,Other,0,0.06275733472245242,4
race,Other,1,0.09141976273311361,4
sex,male,0,0.08574078388688497,4
sex,male,1,0.14492596527876733,4
sex,female,0,0.08439174571707492,4
sex,female,1,0.1351931006722904,4
race,Caucasian,0,0.08577055043038677,5
race,Caucasian,1,0.1424526430194271,5
race,Other,0,0.06383843895716827,5
race,Other,1,0.08836314872956832,5
race,African-American,0,0.08722198603409222,5
race,African-American,1,0.139671029988387,5
sex,female,0,0.08557736581976638,5
sex,female,1,0.1421874217671514,5
sex,male,0,0.08550906649038618,5
sex,male,1,0.14122143402845336,5
