Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,,0.0,1.0,0.8755760368663594,inf,217,0
race,African-American,,0.0,1.0,0.8398268398268398,inf,231,1
race,African-American,,0.0,1.0,0.8202764976958525,inf,217,2
race,African-American,,0.0,1.0,0.8942731277533039,inf,227,3
race,African-American,,0.0,1.0,0.875,inf,232,4
race,Asian,,0.0,,1.0,,2,0
race,Asian,,0.0,,1.0,,3,2
race,Caucasian,,0.0,1.0,0.9007633587786259,inf,131,0
race,Caucasian,,0.0,1.0,0.8990825688073395,inf,109,1
race,Caucasian,,0.0,1.0,0.9105691056910569,inf,123,2
race,Caucasian,,0.0,1.0,0.896,inf,125,3
race,Caucasian,,0.0,1.0,0.8407079646017699,inf,113,4
race,Hispanic,,0.0,1.0,0.9090909090909091,inf,22,0
race,Hispanic,,0.0,1.0,0.8709677419354839,inf,31,1
race,Hispanic,,0.0,,1.0,,26,2
race,Hispanic,,0.0,1.0,0.9545454545454546,inf,22,3
race,Hispanic,,0.0,1.0,0.9230769230769231,inf,26,4
race,Native American,,0.0,,1.0,,2,0
race,Native American,,0.0,,1.0,,1,2
race,Native American,,0.0,,1.0,,1,3
race,Other,,0.0,1.0,0.8235294117647058,inf,17,0
race,Other,,0.0,1.0,0.8,inf,20,1
race,Other,,0.0,1.0,0.9047619047619048,inf,21,2
race,Other,,0.0,1.0,0.9375,inf,16,3
race,Other,,0.0,1.0,0.7894736842105263,inf,19,4
sex,female,,0.0,1.0,0.8876080691642652,inf,347,0
sex,female,,0.0,1.0,0.8511904761904762,inf,336,1
sex,female,,0.0,1.0,0.8525073746312685,inf,339,2
sex,female,,0.0,1.0,0.906158357771261,inf,341,3
sex,female,,0.0,1.0,0.861764705882353,inf,340,4
sex,male,,0.0,1.0,0.8636363636363636,inf,44,0
sex,male,,0.0,1.0,0.8909090909090909,inf,55,1
sex,male,,0.0,1.0,0.9615384615384616,inf,52,2
sex,male,,0.0,1.0,0.86,inf,50,3
sex,male,,0.0,1.0,0.88,inf,50,4
