Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0,0.9515382070790606,0.0,1.0,0.9515382070790606,inf,6046,0
race,African-American,0,0.9511877643996095,0.0,1.0,0.9511877643996095,inf,6146,1
race,African-American,0,0.9436182382742279,0.0,1.0,0.9436182382742279,inf,6119,2
race,African-American,0,0.9476104450648711,0.0,1.0,0.9476104450648711,inf,6089,3
race,African-American,0,0.9443631039531479,0.0,1.0,0.9443631039531479,inf,6147,4
race,Caucasian,0,0.9477769192947952,0.0,1.0,0.9477769192947952,inf,28474,0
race,Caucasian,0,0.9454955431067893,0.0,1.0,0.9454955431067893,inf,28383,1
race,Caucasian,0,0.9483589545150737,0.0,1.0,0.9483589545150737,inf,28427,2
race,Caucasian,0,0.9472572354059573,0.0,1.0,0.9472572354059573,inf,28402,3
race,Caucasian,0,0.9491423942521043,0.0,1.0,0.9491423942521043,inf,28393,4
race,Other,0,0.9819121447028424,0.0,1.0,0.9819121447028424,inf,774,0
race,Other,0,0.9698952879581152,0.0,1.0,0.9698952879581152,inf,764,1
race,Other,0,0.9879518072289156,0.0,1.0,0.9879518072289156,inf,747,2
race,Other,0,0.9850374064837906,0.0,1.0,0.9850374064837906,inf,802,3
race,Other,0,0.9800796812749004,0.0,1.0,0.9800796812749004,inf,753,4
sex,female,0,0.9539174779786741,0.0,1.0,0.9539174779786741,inf,10785,0
sex,female,0,0.9541977697908027,0.0,1.0,0.9541977697908027,inf,10851,1
sex,female,0,0.9547519703291609,0.0,1.0,0.9547519703291609,inf,10785,2
sex,female,0,0.9567451420029895,0.0,1.0,0.9567451420029895,inf,10704,3
sex,female,0,0.9540388689324859,0.0,1.0,0.9540388689324859,inf,10857,4
sex,male,0,0.9470806642457873,0.0,1.0,0.9470806642457873,inf,24509,0
sex,male,0,0.9438262008018984,0.0,1.0,0.9438262008018984,inf,24442,1
sex,male,0,0.9455687938632283,0.0,1.0,0.9455687938632283,inf,24508,2
sex,male,0,0.944446703810647,0.0,1.0,0.944446703810647,inf,24589,3
sex,male,0,0.946717957112457,0.0,1.0,0.946717957112457,inf,24436,4
