Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,0,0.002340128364404039,0
race,African-American,1,0.01382872689839964,0
race,Caucasian,0,0.002859845518891909,0
race,Caucasian,1,0.011020730458983496,0
race,Other,0,0.0010543728824270336,0
race,Other,1,0.00200339907288171,0
sex,male,0,0.002889808626110794,0
sex,male,1,0.010988274570517069,0
sex,female,0,0.0023651768404560655,0
sex,female,1,0.012007325904683657,0
race,Caucasian,1,0.009819314995622982,1
race,Caucasian,0,0.0025682570977089156,1
race,Other,1,0.0022924978065439546,1
race,Other,0,0.0012012708485284816,1
race,African-American,0,0.002159057803304214,1
race,African-American,1,0.01011358434560193,1
sex,male,1,0.009973306556161427,1
sex,male,0,0.002587767900352791,1
sex,female,0,0.0021937172611523103,1
sex,female,1,0.009364668154351982,1
race,African-American,0,0.002584935343428202,2
race,African-American,1,0.00942711908631856,2
race,Caucasian,0,0.0029123224138235372,2
race,Caucasian,1,0.012351732441539112,2
race,Other,0,0.0009304727573850944,2
race,Other,1,0.0061648991980377725,2
sex,male,0,0.0029033853982531467,2
sex,male,1,0.012508630112161852,2
sex,female,0,0.002605871668594224,2
sex,female,1,0.010506751549302789,2
race,Caucasian,0,0.002868125295300966,3
race,Caucasian,1,0.011540147382591279,3
race,African-American,0,0.0023772374220309635,3
race,African-American,1,0.010237334644743926,3
race,Other,0,0.0009487895292199242,3
race,Other,1,0.00836395761621666,3
sex,male,0,0.002901610059804815,3
sex,male,1,0.011768298913260733,3
sex,female,0,0.0023635208734970035,3
sex,female,1,0.010311989422535707,3
race,Caucasian,0,0.0026112867656477275,4
race,Caucasian,1,0.011397133620172055,4
race,Other,0,0.0008529323697312721,4
race,Other,1,0.0005683737265872452,4
race,African-American,0,0.002308742419405887,4
race,African-American,1,0.008868262331012327,4
sex,female,0,0.0023407653204970116,4
sex,female,1,0.01060778121033363,4
sex,male,0,0.0025997770110163616,4
sex,male,1,0.011123678784116164,4
