Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,0,0.027667815348038402,1
race,African-American,1,0.058656963644401136,1
race,Caucasian,0,0.028713463713732526,1
race,Caucasian,1,0.056169368827203636,1
race,Other,0,0.02360080987377745,1
race,Other,1,0.03658654489373777,1
sex,male,0,0.028358287835702614,1
sex,male,1,0.05451574459001368,1
sex,female,0,0.028553153945585445,1
sex,female,1,0.060536936767361896,1
race,Caucasian,1,0.05681127085544797,2
race,Caucasian,0,0.02881502845998854,2
race,Other,1,0.03976227250800842,2
race,Other,0,0.02497787256672036,2
race,African-American,0,0.02697181014109264,2
race,African-American,1,0.06249824035891872,2
sex,male,1,0.056824150269848106,2
sex,male,0,0.028307461044708403,2
sex,female,0,0.028625380745410284,2
sex,female,1,0.05915681956605405,2
race,African-American,0,0.027822166294125712,3
race,African-American,1,0.05689378941844724,3
race,Caucasian,0,0.028789722192680643,3
race,Caucasian,1,0.05597468525321293,3
race,Other,0,0.02205762591164169,3
race,Other,1,0.049037216043055,3
sex,male,0,0.028321902470412528,3
sex,male,1,0.05492846406935698,3
sex,female,0,0.028823233821140198,3
sex,female,1,0.05873072502424231,3
race,Caucasian,0,0.028860299798381686,4
race,Caucasian,1,0.056171489205269806,4
race,African-American,0,0.02765634384081991,4
race,African-American,1,0.0554392302354493,4
race,Other,0,0.02311976788054553,4
race,Other,1,0.06028351738305788,4
sex,male,0,0.02835395889737374,4
sex,male,1,0.05529106177436296,4
sex,female,0,0.02889281970332376,4
sex,female,1,0.05810560567611116,4
race,Caucasian,0,0.028636952859980785,5
race,Caucasian,1,0.05654915102961633,5
race,Other,0,0.022870305946551282,5
race,Other,1,0.018965202124928963,5
race,African-American,0,0.02789150022918813,5
race,African-American,1,0.05418875922931485,5
sex,female,0,0.0287702191596905,5
sex,female,1,0.05946118067793874,5
sex,male,0,0.02820632711327548,5
sex,male,1,0.05465100087942363,5
