Attribute,Attribute Value,Label,Expected Score,fold_num
race,Caucasian,0,3.7540983606557377,0
race,Caucasian,1,6.222222222222222,0
race,African-American,0,6.04390243902439,0
race,African-American,1,6.25,0
race,Other,0,4.9523809523809526,0
race,Hispanic,0,4.142857142857143,0
race,Hispanic,1,6.0,0
sex,male,0,5.172307692307692,0
sex,male,1,6.2272727272727275,0
sex,female,0,4.704545454545454,0
race,Hispanic,0,4.2,1
race,Hispanic,1,4.0,1
race,Other,0,4.105263157894737,1
race,Other,1,7.0,1
race,African-American,0,5.686098654708521,1
race,African-American,1,5.75,1
race,Caucasian,0,4.213592233009709,1
race,Caucasian,1,5.5,1
sex,male,0,5.145061728395062,1
sex,male,1,6.333333333333333,1
sex,female,0,4.686274509803922,1
sex,female,1,3.5,1
race,African-American,0,5.902439024390244,2
race,African-American,1,7.833333333333333,2
race,Hispanic,0,4.8076923076923075,2
race,Other,0,3.72,2
race,Caucasian,0,4.241379310344827,2
race,Caucasian,1,6.571428571428571,2
sex,male,0,5.278125,2
sex,male,1,7.368421052631579,2
sex,female,0,4.4423076923076925,2
race,African-American,0,6.014285714285714,3
race,African-American,1,7.882352941176471,3
race,Other,0,3.4705882352941178,3
race,Caucasian,0,4.466101694915254,3
race,Caucasian,1,4.285714285714286,3
race,Hispanic,0,4.045454545454546,3
sex,male,0,5.322884012539185,3
sex,male,1,6.863636363636363,3
sex,female,0,5.0,3
sex,female,1,6.5,3
race,Hispanic,0,4.153846153846154,4
race,African-American,0,5.610859728506787,4
race,African-American,1,6.818181818181818,4
race,Caucasian,0,4.231481481481482,4
race,Caucasian,1,5.2,4
race,Other,0,4.111111111111111,4
race,Other,1,4.0,4
sex,male,0,5.064024390243903,4
sex,male,1,6.083333333333333,4
sex,female,0,4.844444444444444,4
sex,female,1,6.4,4
