Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,0,0.0015617870200893532,0
race,African-American,1,0.018046157198610722,0
race,Caucasian,0,0.0013722784649170732,0
race,Caucasian,1,0.011979576255377985,0
race,Other,0,0.00020466253793433422,0
race,Other,1,0.006192652144882814,0
sex,male,0,0.0016477246412449288,0
sex,male,1,0.013429735282758067,0
sex,female,0,0.000772293963453621,0
sex,female,1,0.011300657444136641,0
race,Caucasian,0,0.0013030205764406689,1
race,Caucasian,1,0.01431407561733921,1
race,Other,0,0.0003007315074644443,1
race,Other,1,0.0042756566746640036,1
race,African-American,0,0.0015655946454708697,1
race,African-American,1,0.012028597421910078,1
sex,male,0,0.0016307191969049783,1
sex,male,1,0.015739152680111983,1
sex,female,0,0.0006462583292210068,1
sex,female,1,0.007423762429287088,1
race,African-American,0,0.0018150920430647752,2
race,African-American,1,0.008518722315852,2
race,Caucasian,0,0.001488385258972364,2
race,Caucasian,1,0.008542768396698253,2
race,Other,0,0.0002240192711793171,2
race,Other,1,0.008709719130269186,2
sex,male,0,0.0018951232800781584,2
sex,male,1,0.009507752001128479,2
sex,female,0,0.0006650100274845904,2
sex,female,1,0.005526276930591936,2
race,Caucasian,0,0.0014664603211236812,3
race,Caucasian,1,0.01211104434547815,3
race,African-American,1,0.01565088500901684,3
race,African-American,0,0.0014045683062141802,3
race,Other,0,0.0013899069897443988,3
sex,male,0,0.0017737781446422129,3
sex,male,1,0.014269383638599586,3
sex,female,0,0.0007265298526009016,3
sex,female,1,0.006274625484077399,3
race,Caucasian,0,0.001552997247802515,4
race,Caucasian,1,0.01359879791997713,4
race,Other,0,0.0003747302863507733,4
race,Other,1,0.011445796533726467,4
race,African-American,0,0.0015386427218628818,4
race,African-American,1,0.017180631313712787,4
sex,female,0,0.0007552354958842997,4
sex,female,1,0.007135855979506917,4
sex,male,0,0.0018695010353931907,4
sex,male,1,0.016422080150426115,4
