Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,1,0.41124095928398147,1
race,African-American,0,0.26481383409969006,1
race,Caucasian,0,0.24109883432187004,1
race,Caucasian,1,0.4011303798720505,1
race,Other,0,0.17924069941166076,1
race,Other,1,0.25459234846393625,1
sex,male,1,0.4115433742053216,1
sex,male,0,0.2515767185561381,1
sex,female,1,0.37604274192062287,1
sex,female,0,0.22572732131335457,1
race,Caucasian,1,0.40154687013278156,2
race,Caucasian,0,0.2421069785912644,2
race,Other,1,0.3326989773170053,2
race,Other,0,0.18640902030612222,2
race,African-American,0,0.254836827471226,2
race,African-American,1,0.41275423158927194,2
sex,male,1,0.41630168044429466,2
sex,male,0,0.25051547398329305,2
sex,female,0,0.22597066023913406,2
sex,female,1,0.37014462553766286,2
race,African-American,0,0.261635172212815,3
race,African-American,1,0.4072901318317271,3
race,Caucasian,0,0.24187391377558198,3
race,Caucasian,1,0.40197196362229004,3
race,Other,1,0.2944783392959379,3
race,Other,0,0.1818725482206938,3
sex,male,0,0.25096931898574093,3
sex,male,1,0.41069750356754753,3
sex,female,0,0.22775160014714319,3
sex,female,1,0.37985012063824536,3
race,Caucasian,0,0.24171752818380396,4
race,Caucasian,1,0.4059166523734055,4
race,African-American,1,0.4095348724033057,4
race,African-American,0,0.2601890375813779,4
race,Other,0,0.18588059342239957,4
race,Other,1,0.2541282873922441,4
sex,male,0,0.25272358606321393,4
sex,male,1,0.4148804865283365,4
sex,female,0,0.22243562483847606,4
sex,female,1,0.3803294208590865,4
race,Caucasian,0,0.2411871231027776,5
race,Caucasian,1,0.4022483129899275,5
race,Other,1,0.2681031290165383,5
race,Other,0,0.1829528879444168,5
race,African-American,0,0.26611234619210133,5
race,African-American,1,0.40080858410263903,5
sex,female,0,0.22620815006736902,5
sex,female,1,0.38153518738290687,5
sex,male,0,0.2520301029440888,5
sex,male,1,0.4084616973497699,5
