Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,0,0.11162035479550245,0
race,African-American,1,0.13640812686746384,0
race,Hispanic,0,0.1004784744974521,0
race,Hispanic,1,0.04742587317756678,0
race,Caucasian,0,0.10473908170844971,0
race,Caucasian,1,0.11971828882701556,0
race,Other,0,0.11295884492983,0
race,Other,1,0.11920292202211755,0
sex,male,0,0.10945146508255017,0
sex,male,1,0.1300812639528143,0
sex,female,0,0.10419437553003336,0
sex,female,1,0.11920292202211755,0
race,Other,0,0.11971828882701556,1
race,Other,1,0.19407217169605634,1
race,Caucasian,0,0.1289852592519277,1
race,Caucasian,1,0.1333777312045406,1
race,African-American,0,0.14075962209418721,1
race,African-American,1,0.17483743290817694,1
race,Hispanic,0,0.11974069607940238,1
race,Hispanic,1,0.19407217169605634,1
sex,male,0,0.1369485672272772,1
sex,male,1,0.16792848811213815,1
sex,female,0,0.12012400312023318,1
sex,female,1,0.1647429119923584,1
race,African-American,1,0.1740339968157415,2
race,African-American,0,0.15216080185883102,2
race,Other,0,0.1517314862865753,2
race,Other,1,0.1491506218916931,2
race,Caucasian,0,0.12481382703696635,2
race,Caucasian,1,0.12522493894350947,2
race,Hispanic,0,0.11958944712579106,2
race,Hispanic,1,0.16911575513807675,2
sex,male,1,0.15869050717319785,2
sex,male,0,0.1432018624337259,2
sex,female,0,0.129681779674353,2
sex,female,1,0.13479521212278292,2
race,African-American,1,0.18560403461416006,3
race,African-American,0,0.16206368148859215,3
race,Caucasian,0,0.1274870179988697,3
race,Caucasian,1,0.08929581833688806,3
race,Hispanic,0,0.13847241316013573,3
race,Hispanic,1,0.2689414213699951,3
race,Other,0,0.09715911936186894,3
race,Other,1,0.19407217169605634,3
sex,male,1,0.1699943947186185,3
sex,male,0,0.14752191145346905,3
sex,female,0,0.1353535888345635,3
sex,female,1,0.10125865981097987,3
race,Caucasian,0,0.10359165081970884,4
race,Caucasian,1,0.15292453151364951,4
race,African-American,1,0.16002973181218683,4
race,African-American,0,0.1321544636792541,4
race,Hispanic,0,0.10214214576223354,4
race,Other,1,0.23389255414241986,4
race,Other,0,0.10502242038684978,4
sex,male,0,0.12243050667075796,4
sex,male,1,0.1622972118593814,4
sex,female,0,0.1089082827348074,4
sex,female,1,0.16769031749536623,4
