Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,,0.0,1.0,0.8571428571428571,inf,217,0
race,African-American,,0.0,1.0,0.8571428571428571,inf,231,1
race,African-American,,0.0,1.0,0.9078341013824884,inf,217,2
race,African-American,,0.0,1.0,0.920704845814978,inf,227,3
race,African-American,,0.0,1.0,0.9008620689655172,inf,232,4
race,Caucasian,,0.0,1.0,0.9312977099236641,inf,131,0
race,Caucasian,,0.0,1.0,0.926605504587156,inf,109,1
race,Caucasian,,0.0,1.0,0.9512195121951219,inf,123,2
race,Caucasian,,0.0,1.0,0.936,inf,125,3
race,Caucasian,,0.0,1.0,0.8849557522123894,inf,113,4
race,Hispanic,,0.0,1.0,0.8636363636363636,inf,22,0
race,Hispanic,,0.0,1.0,0.9354838709677419,inf,31,1
race,Hispanic,,0.0,1.0,0.9615384615384616,inf,26,2
race,Hispanic,,0.0,,1.0,,22,3
race,Hispanic,,0.0,,1.0,,26,4
race,Other,,0.0,,1.0,,21,0
race,Other,,0.0,1.0,0.9,inf,20,1
race,Other,,0.0,1.0,0.88,inf,25,2
race,Other,,0.0,1.0,0.9411764705882353,inf,17,3
race,Other,,0.0,1.0,0.9473684210526315,inf,19,4
sex,female,,0.0,1.0,0.8636363636363636,inf,44,0
sex,female,,0.0,1.0,0.9454545454545454,inf,55,1
sex,female,,0.0,1.0,0.8846153846153846,inf,52,2
sex,female,,0.0,1.0,0.98,inf,50,3
sex,female,,0.0,1.0,0.96,inf,50,4
sex,male,,0.0,1.0,0.8933717579250721,inf,347,0
sex,male,,0.0,1.0,0.875,inf,336,1
sex,male,,0.0,1.0,0.9292035398230089,inf,339,2
sex,male,,0.0,1.0,0.9237536656891495,inf,341,3
sex,male,,0.0,1.0,0.8970588235294118,inf,340,4
