Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,1,0.13940507468999297,0
race,African-American,0,0.052047060899048404,0
race,Caucasian,0,0.046631104088509664,0
race,Caucasian,1,0.12472459605546268,0
race,Other,0,0.038519275959903114,0
race,Other,1,0.06501862610668534,0
sex,male,1,0.1306480238723833,0
sex,male,0,0.04891378894340954,0
sex,female,0,0.043910199082787434,0
sex,female,1,0.11623930587857878,0
race,Caucasian,1,0.12461373937962765,1
race,Caucasian,0,0.04700067452081724,1
race,Other,0,0.03578748923476285,1
race,Other,1,0.09882741200648688,1
race,African-American,0,0.050505670381792746,1
race,African-American,1,0.13643699569910264,1
sex,male,1,0.13143128336349744,1
sex,male,0,0.04875332131245845,1
sex,female,0,0.044272205008554416,1
sex,female,1,0.11172320311485302,1
race,African-American,0,0.05276593866098524,2
race,African-American,1,0.12369912554291641,2
race,Caucasian,0,0.04726495128597713,2
race,Caucasian,1,0.12260785873588552,2
race,Other,0,0.03570293077399822,2
race,Other,1,0.10496085633194978,2
sex,male,0,0.04916628391376893,2
sex,male,1,0.125109534817637,2
sex,female,0,0.045241881231496556,2
sex,female,1,0.11621529343616008,2
race,Caucasian,0,0.0472862095628329,3
race,Caucasian,1,0.13464109619217007,3
race,African-American,0,0.052169261244606004,3
race,African-American,1,0.12904122299908277,3
race,Other,0,0.036055832784124144,3
race,Other,1,0.1283326744396119,3
sex,male,0,0.04950754652641159,3
sex,male,1,0.13899816286365668,3
sex,female,0,0.04413389067244638,3
sex,female,1,0.11776460875615204,3
race,Caucasian,0,0.047108502056424036,4
race,Caucasian,1,0.12199551625154212,4
race,Other,0,0.0366969879959924,4
race,Other,1,0.0642493827585649,4
race,African-American,0,0.05182540276914258,4
race,African-American,1,0.1347589245800875,4
sex,female,0,0.045777964956101806,4
sex,female,1,0.11777956627593783,4
sex,male,0,0.04855570593580936,4
sex,male,1,0.1262986289119065,4
