Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,1,0.8856600079292823,0
race,African-American,0,0.7257025441274167,0
race,Caucasian,0,0.6932701111216434,0
race,Caucasian,1,0.8765407003877907,0
race,Other,0,0.6846197416149729,0
race,Other,1,0.8196151175994737,0
sex,male,1,0.882723229011081,0
sex,male,0,0.701913646055061,0
sex,female,0,0.6912654234643125,0
sex,female,1,0.864179049132687,0
race,Caucasian,1,0.8774807391606307,1
race,Caucasian,0,0.6947367607186922,1
race,Other,0,0.6894128615171683,1
race,Other,1,0.8813622075799661,1
race,African-American,0,0.7230599611042275,1
race,African-American,1,0.8963111161713417,1
sex,male,1,0.8869403934346644,1
sex,male,0,0.7028541774243271,1
sex,female,0,0.692261556369044,1
sex,female,1,0.8628937805260466,1
race,African-American,0,0.7247012498044406,2
race,African-American,1,0.882371452679863,2
race,Caucasian,0,0.6928003249447026,2
race,Caucasian,1,0.8766769061140346,2
race,Other,0,0.6820166841904864,2
race,Other,1,0.8746632076107083,2
sex,male,0,0.7007253763438629,2
sex,male,1,0.8772065900929191,2
sex,female,0,0.6920799667956202,2
sex,female,1,0.8792176783493795,2
race,Caucasian,0,0.6908847935212769,3
race,Caucasian,1,0.8794546342521011,3
race,African-American,0,0.7224979128334895,3
race,African-American,1,0.8780018089663496,3
race,Other,0,0.6830171012334683,3
race,Other,1,0.8681615177903107,3
sex,male,0,0.6991578898378374,3
sex,male,1,0.8843207757840164,3
sex,female,0,0.6893289011049865,3
sex,female,1,0.8638042714091339,3
race,Caucasian,0,0.6928776455847325,4
race,Caucasian,1,0.8757779041042489,4
race,Other,0,0.6938053337399206,4
race,Other,1,0.8003742785933543,4
race,African-American,0,0.725954056832706,4
race,African-American,1,0.8921591030675021,4
sex,female,0,0.6928303273573361,4
sex,female,1,0.8686313088484047,4
sex,male,0,0.701228269054597,4
sex,male,1,0.8819510736091917,4
