Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.25217391304347825,0.8,0.5058823529411764,0.42,0.5136363636363637,0.2441860465116279,220,0
race,African-American,0.3047619047619048,0.8559322033898306,0.41954022988505746,0.3469387755102041,0.5964125560538116,0.2328767123287671,223,1
race,African-American,0.37,0.8688524590163934,0.3727810650887574,0.3018867924528302,0.6441441441441441,0.25396825396825395,222,2
race,African-American,0.3148148148148148,0.853448275862069,0.4277456647398844,0.3333333333333333,0.59375,0.22972972972972974,224,3
race,African-American,0.28440366972477066,0.8253968253968254,0.42857142857142855,0.41509433962264153,0.574468085106383,0.28205128205128205,235,4
race,Caucasian,0.23809523809523808,0.8780487804878049,0.3076923076923077,0.5,0.6612903225806451,0.3125,124,0
race,Caucasian,0.24324324324324326,0.8666666666666667,0.2641509433962264,0.5714285714285714,0.6850393700787402,0.42857142857142855,127,1
race,Caucasian,0.3488372093023256,0.8863636363636364,0.2641509433962264,0.4,0.7099236641221374,0.35714285714285715,131,2
race,Caucasian,0.425,0.85,0.25274725274725274,0.41379310344827586,0.7083333333333334,0.5217391304347826,120,3
race,Caucasian,0.34285714285714286,0.875,0.2911392405063291,0.4,0.6868686868686869,0.34782608695652173,99,4
race,Hispanic,0.18181818181818182,0.9230769230769231,0.42857142857142855,0.3333333333333333,0.5833333333333334,0.1111111111111111,24,0
race,Hispanic,0.16666666666666666,0.8666666666666667,0.43478260869565216,0.5,0.5555555555555556,0.2,27,1
race,Hispanic,0.5,0.7692307692307693,0.23076923076923078,0.5,0.6842105263157895,1.0,19,2
race,Hispanic,0.25,0.9523809523809523,0.23076923076923078,0.3333333333333333,0.7586206896551724,0.16666666666666666,29,3
race,Hispanic,0.14285714285714285,1.0,0.2222222222222222,0.0,0.7857142857142857,0.0,28,4
race,Other,0.2222222222222222,0.8571428571428571,0.3684210526315789,0.5,0.6086956521739131,0.2857142857142857,23,0
race,Other,0.3333333333333333,0.875,0.36363636363636365,0.3333333333333333,0.6428571428571429,0.25,14,1
race,Other,0.375,0.9090909090909091,0.3333333333333333,0.25,0.6842105263157895,0.2,19,2
race,Other,1.0,0.8,0.0,0.5,0.8333333333333334,inf,18,3
race,Other,0.375,0.9,0.21739130434782608,0.4,0.75,0.4,28,4
sex,female,0.3333333333333333,0.8235294117647058,0.2631578947368421,0.5454545454545454,0.673469387755102,0.6,49,0
sex,female,0.19047619047619047,0.9032258064516129,0.37777777777777777,0.42857142857142855,0.6153846153846154,0.17647058823529413,52,1
sex,female,0.26666666666666666,0.9459459459459459,0.2391304347826087,0.3333333333333333,0.75,0.18181818181818182,52,2
sex,female,0.2,0.9642857142857143,0.3076923076923077,0.25,0.6976744186046512,0.08333333333333333,43,3
sex,female,0.18181818181818182,0.9090909090909091,0.375,0.42857142857142855,0.6181818181818182,0.16666666666666666,55,4
sex,male,0.2345679012345679,0.8444444444444444,0.4492753623188406,0.42424242424242425,0.5555555555555556,0.22580645161290322,342,0
sex,male,0.2949640287769784,0.855,0.3643122676579926,0.4142857142857143,0.6253687315634219,0.29591836734693877,339,1
sex,male,0.38028169014084506,0.8578680203045685,0.3424124513618677,0.34146341463414637,0.6578171091445427,0.3181818181818182,339,2
sex,male,0.3680555555555556,0.8431372549019608,0.34600760456273766,0.3764705882352941,0.646551724137931,0.3516483516483517,348,3
sex,male,0.31386861313868614,0.8535353535353535,0.3574144486692015,0.4027777777777778,0.6328358208955224,0.30851063829787234,335,4
