Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,,0.0,1.0,0.8571428571428571,inf,224,0
race,African-American,,0.0,1.0,0.8744588744588745,inf,231,1
race,African-American,,0.0,1.0,0.8401826484018264,inf,219,2
race,African-American,,0.0,1.0,0.8652173913043478,inf,230,3
race,African-American,,0.0,1.0,0.8681818181818182,inf,220,4
race,Caucasian,,0.0,1.0,0.9083333333333333,inf,120,0
race,Caucasian,,0.0,1.0,0.8495575221238938,inf,113,1
race,Caucasian,,0.0,1.0,0.9098360655737705,inf,122,2
race,Caucasian,,0.0,1.0,0.9243697478991597,inf,119,3
race,Caucasian,,0.0,1.0,0.8582677165354331,inf,127,4
race,Hispanic,,0.0,1.0,0.9393939393939394,inf,33,0
race,Hispanic,,0.0,1.0,0.9629629629629629,inf,27,1
race,Hispanic,,0.0,1.0,0.9230769230769231,inf,26,2
race,Hispanic,,0.0,1.0,0.9444444444444444,inf,18,3
race,Hispanic,,0.0,1.0,0.8695652173913043,inf,23,4
race,Other,,0.0,1.0,0.9285714285714286,inf,14,0
race,Other,,0.0,,1.0,,20,1
race,Other,,0.0,1.0,0.875,inf,24,2
race,Other,,0.0,1.0,0.8333333333333334,inf,24,3
race,Other,,0.0,1.0,0.7,inf,20,4
sex,female,,0.0,1.0,0.9038461538461539,inf,52,0
sex,female,,0.0,1.0,0.9615384615384616,inf,52,1
sex,female,,0.0,1.0,0.8627450980392157,inf,51,2
sex,female,,0.0,1.0,0.8048780487804879,inf,41,3
sex,female,,0.0,1.0,0.9090909090909091,inf,55,4
sex,male,,0.0,1.0,0.8790560471976401,inf,339,0
sex,male,,0.0,1.0,0.8672566371681416,inf,339,1
sex,male,,0.0,1.0,0.8705882352941177,inf,340,2
sex,male,,0.0,1.0,0.8942857142857142,inf,350,3
sex,male,,0.0,1.0,0.8477611940298507,inf,335,4
