Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.1487603305785124,0.5364583333333334,0.4375,0.47767857142857145,0.13592233009708737,224,0
race,African-American,0.14705882352941177,0.5742574257425742,0.3103448275862069,0.4588744588744589,0.07758620689655173,231,1
race,African-American,0.16216216216216217,0.5054347826086957,0.4857142857142857,0.4977168949771689,0.1827956989247312,219,2
race,African-American,0.19078947368421054,0.6180904522613065,0.06451612903225806,0.45652173913043476,0.016260162601626018,230,3
race,African-American,0.1875,0.47643979057591623,0.27586206896551724,0.55,0.08791208791208792,220,4
race,Caucasian,0.14893617021276595,0.3669724770642202,0.36363636363636365,0.6333333333333333,0.1,120,0
race,Caucasian,0.18518518518518517,0.4583333333333333,0.4117647058823529,0.5486725663716814,0.1590909090909091,113,1
race,Caucasian,0.07317073170731707,0.34234234234234234,0.7272727272727273,0.6229508196721312,0.21052631578947367,122,2
race,Caucasian,0.058823529411764705,0.43636363636363634,0.6666666666666666,0.5462184873949579,0.125,119,3
race,Caucasian,0.13725490196078433,0.4036697247706422,0.6111111111111112,0.5669291338582677,0.25,127,4
race,Hispanic,0.0,0.3225806451612903,1.0,0.6363636363636364,0.2,33,0
race,Hispanic,0.09090909090909091,0.38461538461538464,0.0,0.6296296296296297,0.0,27,1
race,Hispanic,0.08333333333333333,0.4583333333333333,0.5,0.5384615384615384,0.09090909090909091,26,2
race,Hispanic,0.1111111111111111,0.47058823529411764,0.0,0.5555555555555556,0.0,18,3
race,Hispanic,0.16666666666666666,0.5,0.3333333333333333,0.5217391304347826,0.1,23,4
race,Other,0.3333333333333333,0.15384615384615385,0.0,0.8571428571428571,0.0,14,0
race,Other,0.0,0.3,,0.7,0.0,20,1
race,Other,0.23076923076923078,0.47619047619047616,0.0,0.5833333333333334,0.0,24,2
race,Other,0.2,0.4,0.5,0.5833333333333334,0.25,24,3
race,Other,0.375,0.35714285714285715,0.5,0.6,0.6,20,4
sex,female,0.13636363636363635,0.40425531914893614,0.4,0.5961538461538461,0.10526315789473684,52,0
sex,female,0.041666666666666664,0.46,0.5,0.5384615384615384,0.043478260869565216,52,1
sex,female,0.125,0.3181818181818182,0.7142857142857143,0.6274509803921569,0.35714285714285715,51,2
sex,female,0.25,0.45454545454545453,0.375,0.5609756097560976,0.2,41,3
sex,female,0.21052631578947367,0.3,0.2,0.7090909090909091,0.06666666666666667,55,4
sex,male,0.14465408805031446,0.4563758389261745,0.43902439024390244,0.5457227138643068,0.1323529411764706,339,0
sex,male,0.16393442622950818,0.5204081632653061,0.3333333333333333,0.504424778761062,0.09803921568627451,339,1
sex,male,0.14285714285714285,0.46621621621621623,0.4772727272727273,0.5323529411764706,0.15217391304347827,340,2
sex,male,0.1485148514851485,0.549520766773163,0.1891891891891892,0.48857142857142855,0.040697674418604654,350,3
sex,male,0.17682926829268292,0.4753521126760563,0.43137254901960786,0.5313432835820896,0.16296296296296298,335,4
