Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,,0.0,1.0,0.7767857142857143,inf,224,0
race,African-American,,0.0,1.0,0.7619047619047619,inf,231,1
race,African-American,,0.0,1.0,0.7442922374429224,inf,219,2
race,African-American,,0.0,1.0,0.7565217391304347,inf,230,3
race,African-American,,0.0,1.0,0.7727272727272727,inf,220,4
race,Asian,,0.0,,1.0,,1,0
race,Asian,,0.0,,1.0,,2,1
race,Asian,,0.0,,1.0,,1,3
race,Asian,,0.0,,1.0,,1,4
race,Caucasian,,0.0,1.0,0.825,inf,120,0
race,Caucasian,,0.0,1.0,0.7433628318584071,inf,113,1
race,Caucasian,,0.0,1.0,0.8278688524590164,inf,122,2
race,Caucasian,,0.0,1.0,0.8235294117647058,inf,119,3
race,Caucasian,,0.0,1.0,0.7401574803149606,inf,127,4
race,Hispanic,,0.0,1.0,0.8787878787878788,inf,33,0
race,Hispanic,,0.0,1.0,0.9629629629629629,inf,27,1
race,Hispanic,,0.0,1.0,0.8461538461538461,inf,26,2
race,Hispanic,,0.0,1.0,0.8333333333333334,inf,18,3
race,Hispanic,,0.0,1.0,0.8695652173913043,inf,23,4
race,Native American,,0.0,,1.0,,1,0
race,Native American,,0.0,,1.0,,2,1
race,Native American,,0.0,,1.0,,1,4
race,Other,,0.0,1.0,0.8333333333333334,inf,12,0
race,Other,,0.0,,1.0,,16,1
race,Other,,0.0,1.0,0.75,inf,24,2
race,Other,,0.0,1.0,0.8260869565217391,inf,23,3
race,Other,,0.0,1.0,0.6666666666666666,inf,18,4
sex,female,,0.0,1.0,0.799410029498525,inf,339,0
sex,female,,0.0,1.0,0.7610619469026548,inf,339,1
sex,female,,0.0,1.0,0.7764705882352941,inf,340,2
sex,female,,0.0,1.0,0.7942857142857143,inf,350,3
sex,female,,0.0,1.0,0.7432835820895523,inf,335,4
sex,male,,0.0,1.0,0.8269230769230769,inf,52,0
sex,male,,0.0,1.0,0.9230769230769231,inf,52,1
sex,male,,0.0,1.0,0.7843137254901961,inf,51,2
sex,male,,0.0,1.0,0.7073170731707317,inf,41,3
sex,male,,0.0,1.0,0.8909090909090909,inf,55,4
