Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0,0.8938140919616275,0.0,1.0,0.8938140919616275,inf,6046,0
race,African-American,0,0.8950536934591604,0.0,1.0,0.8950536934591604,inf,6146,1
race,African-American,0,0.8947540447785586,0.0,1.0,0.8947540447785586,inf,6119,2
race,African-American,0,0.8996551157825587,0.0,1.0,0.8996551157825587,inf,6089,3
race,African-American,0,0.8916544655929722,0.0,1.0,0.8916544655929722,inf,6147,4
race,Caucasian,0,0.9347123691789001,0.0,1.0,0.9347123691789001,inf,28474,0
race,Caucasian,0,0.9351372300320614,0.0,1.0,0.9351372300320614,inf,28383,1
race,Caucasian,0,0.9347099588419461,0.0,1.0,0.9347099588419461,inf,28427,2
race,Caucasian,0,0.9346876980494332,0.0,1.0,0.9346876980494332,inf,28402,3
race,Caucasian,0,0.9340682562603458,0.0,1.0,0.9340682562603458,inf,28393,4
race,Other,0,0.9689922480620154,0.0,1.0,0.9689922480620154,inf,774,0
race,Other,0,0.9764397905759162,0.0,1.0,0.9764397905759162,inf,764,1
race,Other,0,0.963855421686747,0.0,1.0,0.963855421686747,inf,747,2
race,Other,0,0.972568578553616,0.0,1.0,0.972568578553616,inf,802,3
race,Other,0,0.9641434262948207,0.0,1.0,0.9641434262948207,inf,753,4
sex,female,0,0.9581826611033843,0.0,1.0,0.9581826611033843,inf,10785,0
sex,female,0,0.9557644456732098,0.0,1.0,0.9557644456732098,inf,10851,1
sex,female,0,0.9566991191469634,0.0,1.0,0.9566991191469634,inf,10785,2
sex,female,0,0.9574925261584455,0.0,1.0,0.9574925261584455,inf,10704,3
sex,female,0,0.952657271806208,0.0,1.0,0.952657271806208,inf,10857,4
sex,male,0,0.9153780243992002,0.0,1.0,0.9153780243992002,inf,24509,0
sex,male,0,0.9171917191719172,0.0,1.0,0.9171917191719172,inf,24442,1
sex,male,0,0.9159458136118819,0.0,1.0,0.9159458136118819,inf,24508,2
sex,male,0,0.9173207531823173,0.0,1.0,0.9173207531823173,inf,24589,3
sex,male,0,0.9160664593223113,0.0,1.0,0.9160664593223113,inf,24436,4
