Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.1448559670781893,0.978920741989882,0.7816437840887719,0.03429355281207133,0.30846840886536553,0.006015399422521655,6046,0
race,African-American,0.14314845024469822,0.966988727858293,0.7777160836572274,0.05518169582772544,0.3096322811584771,0.009757258448357925,6146,1
race,African-American,0.1543032786885246,0.9685230024213075,0.7747324948376196,0.04924242424242424,0.31916979898676257,0.009449963653985946,6119,2
race,African-American,0.14350143501435014,0.9735755573905863,0.7799141310434945,0.04371584699453552,0.3085892593200854,0.007659167065581618,6089,3
race,African-American,0.1494019866207176,0.9728171334431631,0.7803607959828901,0.04285714285714286,0.31202212461363266,0.00786463298379409,6147,4
race,Caucasian,0.15784064212999216,0.9732653568763989,0.6873452105137013,0.0625,0.38814356957224133,0.0124949148602313,28474,0
race,Caucasian,0.163664686982767,0.9706670067593419,0.6929934250332782,0.06403118040089087,0.3866046577176479,0.01338766006984866,28383,1
race,Caucasian,0.16050955414012738,0.9743046027192217,0.6868711164562037,0.0591614014933946,0.3900165335772329,0.012022878487218397,28427,2
race,Caucasian,0.1676737902235323,0.973654778178203,0.6837793114582073,0.058482758620689655,0.39602844870079573,0.012513280604415063,28402,3
race,Caucasian,0.16264082255128648,0.974336722043144,0.6841237942122187,0.05892399658411614,0.39323072588314023,0.012161447623523882,28393,4
race,Other,0.07155635062611806,0.9906976744186047,0.7090163934426229,0.047619047619047616,0.3268733850129199,0.0038535645472061657,774,0
race,Other,0.08272058823529412,0.990909090909091,0.6959553695955369,0.0425531914893617,0.34424083769633507,0.004008016032064128,764,1
race,Other,0.058823529411764705,0.9818181818181818,0.6966292134831461,0.11428571428571428,0.33065595716198126,0.008064516129032258,747,2
race,Other,0.07347670250896057,0.9754098360655737,0.6847682119205298,0.1276595744680851,0.3478802992518703,0.01160541586073501,802,3
race,Other,0.081374321880651,0.975,0.7226173541963016,0.1,0.3187250996015936,0.00984251968503937,753,4
sex,female,0.14335755059678257,0.973025674358141,0.6880275085964364,0.06986531986531987,0.3800649049605934,0.012570043919430562,10785,0
sex,female,0.14628792769528728,0.9707018673535094,0.686818323465254,0.07434640522875817,0.38226891530734497,0.013762855414398064,10851,1
sex,female,0.15050953749673374,0.9747684445863941,0.6805526481055055,0.06417546709991877,0.38980064904960593,0.012150107659181791,10785,2
sex,female,0.15154312846214718,0.9750160153747598,0.6788013084309381,0.06356968215158924,0.39172272047832585,0.012124980568941396,10704,3
sex,female,0.1578674276819302,0.9761753494282084,0.6787245164662833,0.05804953560371517,0.3951367781155015,0.01155268022181146,10857,4
sex,male,0.15785702474783664,0.9750235626767201,0.7111142139067299,0.052596758187231224,0.370108939573218,0.010406440212055763,24509,0
sex,male,0.1631131816936147,0.9706309504599,0.7173933471152039,0.05763141228625712,0.36785042140577695,0.011919575610714519,24442,1
sex,male,0.16010570940923857,0.9732072498029944,0.7118525431637891,0.05523066926575698,0.37061367716663945,0.011143887250081941,24508,2
sex,male,0.16502828271733758,0.9730407523510972,0.7100691201195591,0.054139124960654705,0.3746797348407825,0.011312812417784793,24589,3
sex,male,0.1585837384003535,0.9731522425773848,0.7119887824258004,0.055902663597500825,0.3696595187428384,0.011159981618853804,24436,4
