Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,,0.0,1.0,0.8986175115207373,inf,217,0
race,African-American,,0.0,1.0,0.922077922077922,inf,231,1
race,African-American,,0.0,1.0,0.8847926267281107,inf,217,2
race,African-American,0.0,0.009478672985781991,1.0,0.920704845814978,8.0,227,3
race,African-American,,0.0,1.0,0.9094827586206896,inf,232,4
race,Asian,,0.0,,1.0,,2,0
race,Asian,,0.0,,1.0,,3,2
race,Caucasian,,0.0,1.0,0.9236641221374046,inf,131,0
race,Caucasian,,0.0,1.0,0.908256880733945,inf,109,1
race,Caucasian,,0.0,1.0,0.8861788617886179,inf,123,2
race,Caucasian,,0.0,1.0,0.912,inf,125,3
race,Caucasian,,0.0,1.0,0.9292035398230089,inf,113,4
race,Hispanic,,0.0,1.0,0.9545454545454546,inf,22,0
race,Hispanic,,0.0,1.0,0.9354838709677419,inf,31,1
race,Hispanic,,0.0,,1.0,,26,2
race,Hispanic,,0.0,,1.0,,22,3
race,Hispanic,,0.0,1.0,0.9615384615384616,inf,26,4
race,Native American,,0.0,,1.0,,2,0
race,Native American,,0.0,,1.0,,1,2
race,Native American,,0.0,,1.0,,1,3
race,Other,,0.0,1.0,0.9411764705882353,inf,17,0
race,Other,,0.0,1.0,0.9,inf,20,1
race,Other,,0.0,,1.0,,21,2
race,Other,,0.0,1.0,0.9375,inf,16,3
race,Other,,0.0,1.0,0.8947368421052632,inf,19,4
sex,female,,0.0,1.0,0.9020172910662824,inf,347,0
sex,female,,0.0,1.0,0.9166666666666666,inf,336,1
sex,female,,0.0,1.0,0.8908554572271387,inf,339,2
sex,female,0.0,0.006309148264984227,1.0,0.9237536656891495,12.0,341,3
sex,female,,0.0,1.0,0.9176470588235294,inf,340,4
sex,male,,0.0,,1.0,,44,0
sex,male,,0.0,1.0,0.9272727272727272,inf,55,1
sex,male,,0.0,1.0,0.9615384615384616,inf,52,2
sex,male,,0.0,1.0,0.92,inf,50,3
sex,male,,0.0,1.0,0.92,inf,50,4
