Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0,0.7729077075752564,0.0,1.0,0.7729077075752564,inf,6046,0
race,African-American,0,0.765863976570127,0.0,1.0,0.765863976570127,inf,6146,1
race,African-American,0,0.7617257721849976,0.0,1.0,0.7617257721849976,inf,6119,2
race,African-American,0,0.766792576777796,0.0,1.0,0.766792576777796,inf,6089,3
race,African-American,0,0.760045550675126,0.0,1.0,0.760045550675126,inf,6147,4
race,Caucasian,0,0.768560792301749,0.0,1.0,0.768560792301749,inf,28474,0
race,Caucasian,0,0.7691928266920339,0.0,1.0,0.7691928266920339,inf,28383,1
race,Caucasian,0,0.7724698350160059,0.0,1.0,0.7724698350160059,inf,28427,2
race,Caucasian,0,0.7687486796704457,0.0,1.0,0.7687486796704457,inf,28402,3
race,Caucasian,0,0.7714577536716797,0.0,1.0,0.7714577536716797,inf,28393,4
race,Other,0,0.9315245478036176,0.0,1.0,0.9315245478036176,inf,774,0
race,Other,0,0.9502617801047121,0.0,1.0,0.9502617801047121,inf,764,1
race,Other,0,0.9357429718875502,0.0,1.0,0.9357429718875502,inf,747,2
race,Other,0,0.9351620947630923,0.0,1.0,0.9351620947630923,inf,802,3
race,Other,0,0.9189907038512616,0.0,1.0,0.9189907038512616,inf,753,4
sex,female,0,0.79221140472879,0.0,1.0,0.79221140472879,inf,10785,0
sex,female,0,0.7884065984701871,0.0,1.0,0.7884065984701871,inf,10851,1
sex,female,0,0.7940658321743161,0.0,1.0,0.7940658321743161,inf,10785,2
sex,female,0,0.789704783258595,0.0,1.0,0.789704783258595,inf,10704,3
sex,female,0,0.7901814497559179,0.0,1.0,0.7901814497559179,inf,10857,4
sex,male,0,0.7643722714105022,0.0,1.0,0.7643722714105022,inf,24509,0
sex,male,0,0.7654856394730382,0.0,1.0,0.7654856394730382,inf,24442,1
sex,male,0,0.7652603231597845,0.0,1.0,0.7652603231597845,inf,24508,2
sex,male,0,0.76456952295742,0.0,1.0,0.76456952295742,inf,24589,3
sex,male,0,0.76481420854477,0.0,1.0,0.76481420854477,inf,24436,4
