Attribute,Attribute Value,Label,Expected Score,fold_num
race,Caucasian,0,3.864406779661017,0
race,Caucasian,1,4.461538461538462,0
race,African-American,0,5.984210526315789,0
race,African-American,1,6.555555555555555,0
race,Other,0,4.888888888888889,0
race,Other,1,5.333333333333333,0
race,Hispanic,0,4.3,0
race,Hispanic,1,3.5,0
sex,male,0,5.1688311688311686,0
sex,male,1,5.794871794871795,0
sex,female,0,4.605263157894737,0
sex,female,1,5.333333333333333,0
race,Hispanic,0,3.962962962962963,1
race,Hispanic,1,5.75,1
race,Other,0,4.0625,1
race,Other,1,5.0,1
race,African-American,1,6.378378378378378,1
race,African-American,0,5.556701030927835,1
race,Caucasian,0,4.357142857142857,1
race,Caucasian,1,3.6363636363636362,1
sex,male,0,5.080419580419581,1
sex,male,1,5.8,1
sex,female,0,4.571428571428571,1
sex,female,1,4.833333333333333,1
race,African-American,0,5.780898876404494,2
race,African-American,1,7.051282051282051,2
race,Hispanic,0,4.8076923076923075,2
race,Other,0,3.8260869565217392,2
race,Other,1,2.5,2
race,Caucasian,0,4.392857142857143,2
race,Caucasian,1,4.181818181818182,2
sex,male,0,5.228373702422146,2
sex,male,1,6.36,2
sex,female,0,4.46,2
sex,female,1,4.0,2
race,African-American,0,6.068965517241379,3
race,African-American,1,6.875,3
race,Other,0,3.4375,3
race,Other,1,4.0,3
race,Caucasian,0,4.482142857142857,3
race,Caucasian,1,4.230769230769231,3
race,Hispanic,0,4.190476190476191,3
race,Hispanic,1,1.0,3
sex,male,0,5.375404530744337,3
sex,male,1,5.875,3
sex,female,0,5.023255813953488,3
sex,female,1,5.285714285714286,3
race,Hispanic,0,4.0,4
race,Hispanic,1,6.0,4
race,African-American,0,5.5763546798029555,4
race,African-American,1,6.310344827586207,4
race,Caucasian,0,4.28421052631579,4
race,Caucasian,1,4.222222222222222,4
race,Other,0,3.533333333333333,4
race,Other,1,6.25,4
sex,male,0,5.034129692832765,4
sex,male,1,5.51063829787234,4
sex,female,0,4.840909090909091,4
sex,female,1,6.166666666666667,4
