Attribute,Attribute Value,PPV,NPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.23214285714285715,0.8703703703703703,0.4777777777777778,0.35,0.5454545454545454,0.16279069767441862,220,0
race,African-American,0.27184466019417475,0.8833333333333333,0.4143646408839779,0.3333333333333333,0.600896860986547,0.18666666666666668,223,1
race,African-American,0.25984251968503935,0.8210526315789474,0.5465116279069767,0.34,0.5,0.18085106382978725,222,2
race,African-American,0.2231404958677686,0.8640776699029126,0.5136612021857924,0.34146341463414637,0.5178571428571429,0.14893617021276595,224,3
race,African-American,0.2727272727272727,0.8596491228070176,0.4731182795698925,0.32653061224489793,0.5574468085106383,0.18181818181818182,235,4
race,Caucasian,0.2222222222222222,0.8350515463917526,0.20588235294117646,0.7272727272727273,0.7016129032258065,0.7619047619047619,124,0
race,Caucasian,0.21875,0.9157894736842105,0.22321428571428573,0.5333333333333333,0.7401574803149606,0.32,127,1
race,Caucasian,0.24444444444444444,0.9069767441860465,0.30357142857142855,0.42105263157894735,0.6793893129770993,0.23529411764705882,131,2
race,Caucasian,0.29411764705882354,0.8488372093023255,0.24742268041237114,0.5652173913043478,0.6916666666666667,0.5416666666666666,120,3
race,Caucasian,0.20588235294117646,0.8923076923076924,0.3176470588235294,0.5,0.6565656565656566,0.25925925925925924,99,4
race,Hispanic,0.0,1.0,0.2916666666666667,0.0,0.7083333333333334,0.0,24,0
race,Hispanic,0.2222222222222222,0.8888888888888888,0.30434782608695654,0.5,0.6666666666666666,0.2857142857142857,27,1
race,Hispanic,0.375,0.7272727272727273,0.38461538461538464,0.5,0.5789473684210527,0.6,19,2
race,Hispanic,0.2857142857142857,1.0,0.18518518518518517,0.0,0.8275862068965517,0.0,29,3
race,Hispanic,0.18181818181818182,1.0,0.34615384615384615,0.0,0.6785714285714286,0.0,28,4
race,Other,0.2857142857142857,0.75,0.29411764705882354,0.6666666666666666,0.6086956521739131,0.8,23,0
race,Other,0.2,1.0,0.3076923076923077,0.0,0.7142857142857143,0.0,14,1
race,Other,0.14285714285714285,0.8333333333333334,0.375,0.6666666666666666,0.5789473684210527,0.3333333333333333,19,2
race,Other,0.0,0.8125,0.13333333333333333,1.0,0.7222222222222222,1.5,18,3
race,Other,0.14285714285714285,0.9523809523809523,0.23076923076923078,0.5,0.75,0.16666666666666666,28,4
sex,female,0.18181818181818182,0.9210526315789473,0.20454545454545456,0.6,0.7551020408163265,0.3333333333333333,49,0
sex,female,0.21428571428571427,0.9473684210526315,0.23404255319148937,0.4,0.75,0.18181818181818182,52,1
sex,female,0.17647058823529413,0.8285714285714286,0.32558139534883723,0.6666666666666666,0.6153846153846154,0.42857142857142855,52,2
sex,female,0.25,0.9259259259259259,0.32432432432432434,0.3333333333333333,0.6744186046511628,0.16666666666666666,43,3
sex,female,0.16666666666666666,0.918918918918919,0.30612244897959184,0.5,0.6727272727272727,0.2,55,4
sex,male,0.22535211267605634,0.845,0.3942652329749104,0.49206349206349204,0.5877192982456141,0.2818181818181818,342,0
sex,male,0.25925925925925924,0.8921568627450981,0.3546099290780142,0.38596491228070173,0.640117994100295,0.22,339,1
sex,male,0.2647058823529412,0.8579881656804734,0.46296296296296297,0.34782608695652173,0.56047197640118,0.192,339,2
sex,male,0.23648648648648649,0.86,0.39649122807017545,0.4444444444444444,0.5948275862068966,0.24778761061946902,348,3
sex,male,0.25806451612903225,0.8833333333333333,0.4197080291970803,0.3442622950819672,0.5940298507462687,0.1826086956521739,335,4
