Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,0,0.672315203104103,0
race,African-American,1,0.7943853174142372,0
race,Caucasian,0,0.6716139916481878,0
race,Caucasian,1,0.8023382738168143,0
race,Other,0,0.625775055250705,0
race,Other,1,0.7703608748931535,0
sex,male,0,0.6752167844024961,0
sex,male,1,0.8006724776959707,0
sex,female,0,0.6604649468530264,0
sex,female,1,0.8022832897643628,0
race,Caucasian,1,0.8051727934322049,1
race,Caucasian,0,0.6739747429177833,1
race,Other,1,0.7466176053747325,1
race,Other,0,0.6368788686814604,1
race,African-American,0,0.6681234670549402,1
race,African-American,1,0.8352862859424453,1
sex,male,1,0.8094386511009363,1
sex,male,0,0.676714689669897,1
sex,female,0,0.6618586768984744,1
sex,female,1,0.8061534490887954,1
race,African-American,0,0.6745980167270065,2
race,African-American,1,0.8081084946655617,2
race,Caucasian,0,0.6749396088985404,2
race,Caucasian,1,0.8058002866102048,2
race,Other,0,0.6305741106287027,2
race,Other,1,0.7720919069387004,2
sex,male,0,0.6783377696950289,2
sex,male,1,0.8019881036017431,2
sex,female,0,0.6639118125573609,2
sex,female,1,0.8151447373037719,2
race,Caucasian,0,0.6758684897827877,3
race,Caucasian,1,0.8070452002883475,3
race,African-American,0,0.6737173014290206,3
race,African-American,1,0.8114140264454245,3
race,Other,0,0.6356200838411712,3
race,Other,1,0.7997938189607436,3
sex,male,0,0.679845092060688,3
sex,male,1,0.8073732965524807,3
sex,female,0,0.6624433184027783,3
sex,female,1,0.808005437410792,3
race,Caucasian,0,0.6723445284616971,4
race,Caucasian,1,0.8060930069943354,4
race,Other,0,0.6338454575211918,4
race,Other,1,0.6533255093084688,4
race,African-American,0,0.6718939849423431,4
race,African-American,1,0.807914465988972,4
sex,female,0,0.6626778071895463,4
sex,female,1,0.8043542981921388,4
sex,male,0,0.6753291899416226,4
sex,male,1,0.8057910697185984,4
