Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,0,3.947058823529412,0
race,African-American,1,4.24,0
race,Hispanic,1,5.333333333333333,0
race,Hispanic,0,3.4761904761904763,0
race,Caucasian,0,3.326923076923077,0
race,Caucasian,1,3.4,0
race,Other,0,3.263157894736842,0
race,Other,1,4.25,0
sex,male,0,3.721014492753623,0
sex,male,1,4.181818181818182,0
sex,female,0,3.289473684210526,0
sex,female,1,3.3636363636363638,0
race,Other,0,4.2727272727272725,1
race,Other,1,5.0,1
race,Caucasian,1,3.9523809523809526,1
race,Caucasian,0,3.141509433962264,1
race,African-American,0,3.954022988505747,1
race,African-American,1,4.6938775510204085,1
race,Hispanic,0,3.739130434782609,1
race,Hispanic,1,4.0,1
sex,male,0,3.7286245353159853,1
sex,male,1,4.4714285714285715,1
sex,female,0,3.3555555555555556,1
sex,female,1,4.428571428571429,1
race,African-American,0,3.769230769230769,2
race,African-American,1,4.150943396226415,2
race,Other,0,3.4,2
race,Other,1,4.25,2
race,Caucasian,1,4.24,2
race,Caucasian,0,3.188679245283019,2
race,Hispanic,0,3.230769230769231,2
race,Hispanic,1,4.0,2
sex,male,0,3.5914396887159534,2
sex,male,1,4.182926829268292,2
sex,female,1,4.0,2
sex,female,0,3.152173913043478,2
race,African-American,0,3.9884393063583814,3
race,African-American,1,4.431372549019608,3
race,Caucasian,1,4.137931034482759,3
race,Caucasian,0,3.1758241758241756,3
race,Hispanic,0,3.230769230769231,3
race,Hispanic,1,3.6666666666666665,3
race,Other,0,3.1666666666666665,3
race,Other,1,3.3333333333333335,3
sex,male,0,3.699619771863118,3
sex,male,1,4.188235294117647,3
sex,female,0,3.282051282051282,3
sex,female,1,5.25,3
race,Caucasian,1,4.2,4
race,Caucasian,0,3.2025316455696204,4
race,African-American,0,3.956043956043956,4
race,African-American,1,4.377358490566038,4
race,Hispanic,0,2.8518518518518516,4
race,Hispanic,1,6.0,4
race,Other,1,5.0,4
race,Other,0,3.0434782608695654,4
sex,male,1,4.5,4
sex,male,0,3.703422053231939,4
sex,female,0,3.0416666666666665,4
sex,female,1,3.2857142857142856,4
