Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,0,0.18828355653041745,0
race,African-American,1,0.23705326430773202,0
race,Hispanic,1,0.27212243151585397,0
race,Hispanic,0,0.16067942363397564,0
race,Caucasian,0,0.14839296109264433,0
race,Caucasian,1,0.18067106497090382,0
race,Other,0,0.18421919197785525,0
race,Other,1,0.11920292202211753,0
sex,male,0,0.17881259369770267,0
sex,male,1,0.2139065009574977,0
sex,female,0,0.13050433901526992,0
sex,female,1,0.2508440705937701,0
race,Other,0,0.24808003247238997,1
race,Other,1,0.1940721716960563,1
race,Caucasian,1,0.2436040010580677,1
race,Caucasian,0,0.18401140724295237,1
race,African-American,0,0.21896570835096713,1
race,African-American,1,0.27468291822370666,1
race,Hispanic,0,0.24384055703780808,1
race,Hispanic,1,0.3267060660274963,1
sex,male,0,0.21174070752419716,1
sex,male,1,0.267625279455666,1
sex,female,0,0.19881544973120133,1
sex,female,1,0.2372963430567911,1
race,African-American,0,0.20887655782201991,2
race,African-American,1,0.32705401456414895,2
race,Other,0,0.19969965703682402,2
race,Other,1,0.23150679653302572,2
race,Caucasian,1,0.2992965082350095,2
race,Caucasian,0,0.16288040985442132,2
race,Hispanic,0,0.16048907425169723,2
race,Hispanic,1,0.35951429412701796,2
sex,male,0,0.19462682037218648,2
sex,male,1,0.30176422817256104,2
sex,female,1,0.5135533465470212,2
sex,female,0,0.16607009790205007,2
race,African-American,0,0.21319223937661416,3
race,African-American,1,0.2734172178873417,3
race,Caucasian,1,0.31891474747700954,3
race,Caucasian,0,0.19638935738770957,3
race,Hispanic,0,0.191916417205741,3
race,Hispanic,1,0.27212243151585397,3
race,Other,0,0.13817791784305125,3
race,Other,1,0.1951029053058523,3
sex,male,0,0.2011423485956714,3
sex,male,1,0.2777057314140487,3
sex,female,0,0.21816692345674768,3
sex,female,1,0.3844707106849976,3
race,Caucasian,1,0.33664131759144084,4
race,Caucasian,0,0.15299814762230213,4
race,African-American,0,0.20786548400185517,4
race,African-American,1,0.2883873309902999,4
race,Hispanic,0,0.17005169819488888,4
race,Hispanic,1,0.2689414213699951,4
race,Other,1,0.3314171529524216,4
race,Other,0,0.178626076587598,4
sex,male,1,0.303681748327939,4
sex,male,0,0.18950921573871427,4
sex,female,0,0.18400231167445832,4
sex,female,1,0.30379288391947823,4
