Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,0,0.1980242311082108,0
race,African-American,1,0.2444644663684753,0
race,Hispanic,1,0.14519007218989313,0
race,Hispanic,0,0.1758876917993877,0
race,Caucasian,0,0.1516925554400135,0
race,Caucasian,1,0.1798846933660862,0
race,Other,0,0.19434086318385782,0
race,Other,1,0.11920292202211753,0
sex,male,0,0.19761517199069722,0
sex,male,1,0.23187728955392634,0
sex,female,0,0.06002084592318338,0
sex,female,1,0.14133268401735,0
race,Other,0,0.20315848266802675,1
race,Other,1,0.21356253432188801,1
race,Caucasian,1,0.2155112711368557,1
race,Caucasian,0,0.16749386072716105,1
race,African-American,0,0.19943765746108844,1
race,African-American,1,0.26276313798629136,1
race,Hispanic,0,0.21227664003426397,1
race,Hispanic,1,0.25183681635355754,1
sex,male,0,0.18727270470800456,1
sex,male,1,0.25417674707410726,1
sex,female,0,0.20338851897778076,1
sex,female,1,0.17312270047912923,1
race,African-American,0,0.20887655782201991,2
race,African-American,1,0.32705401456414895,2
race,Other,0,0.19969965703682402,2
race,Other,1,0.23150679653302572,2
race,Caucasian,1,0.2992965082350095,2
race,Caucasian,0,0.16288040985442132,2
race,Hispanic,0,0.16048907425169723,2
race,Hispanic,1,0.35951429412701796,2
sex,male,0,0.19462682037218648,2
sex,male,1,0.30176422817256104,2
sex,female,1,0.5135533465470212,2
sex,female,0,0.16607009790205007,2
race,African-American,0,0.21319223937661416,3
race,African-American,1,0.2734172178873417,3
race,Caucasian,1,0.31891474747700954,3
race,Caucasian,0,0.19638935738770957,3
race,Hispanic,0,0.191916417205741,3
race,Hispanic,1,0.27212243151585397,3
race,Other,0,0.13817791784305125,3
race,Other,1,0.1951029053058523,3
sex,male,0,0.2011423485956714,3
sex,male,1,0.2777057314140487,3
sex,female,0,0.21816692345674768,3
sex,female,1,0.3844707106849976,3
race,Caucasian,1,0.33322336288455745,4
race,Caucasian,0,0.13110904270099508,4
race,African-American,0,0.20808797712657423,4
race,African-American,1,0.2900701094699326,4
race,Hispanic,0,0.16184741863220634,4
race,Hispanic,1,0.2689414213699951,4
race,Other,1,0.3314171529524216,4
race,Other,0,0.16899496579662285,4
sex,male,1,0.3174685918638525,4
sex,male,0,0.19934806781225742,4
sex,female,0,0.08614224638768597,4
sex,female,1,0.16423212642099008,4
