Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,,0.0,1.0,0.8940092165898618,inf,217,0
race,African-American,,0.0,1.0,0.922077922077922,inf,231,1
race,African-American,,0.0,1.0,0.9078341013824884,inf,217,2
race,African-American,,0.0,1.0,0.8634361233480177,inf,227,3
race,African-American,,0.0,1.0,0.9310344827586207,inf,232,4
race,Caucasian,,0.0,1.0,0.9007633587786259,inf,131,0
race,Caucasian,,0.0,1.0,0.8990825688073395,inf,109,1
race,Caucasian,,0.0,1.0,0.926829268292683,inf,123,2
race,Caucasian,,0.0,1.0,0.912,inf,125,3
race,Caucasian,,0.0,1.0,0.9203539823008849,inf,113,4
race,Hispanic,,0.0,1.0,0.9545454545454546,inf,22,0
race,Hispanic,,0.0,1.0,0.8709677419354839,inf,31,1
race,Hispanic,,0.0,,1.0,,26,2
race,Hispanic,,0.0,,1.0,,22,3
race,Hispanic,,0.0,1.0,0.9615384615384616,inf,26,4
race,Other,,0.0,1.0,0.9523809523809523,inf,21,0
race,Other,,0.0,1.0,0.9,inf,20,1
race,Other,,0.0,1.0,0.92,inf,25,2
race,Other,,0.0,1.0,0.9411764705882353,inf,17,3
race,Other,,0.0,1.0,0.8947368421052632,inf,19,4
sex,female,,0.0,1.0,0.9318181818181818,inf,44,0
sex,female,,0.0,1.0,0.8909090909090909,inf,55,1
sex,female,,0.0,,1.0,,52,2
sex,female,,0.0,1.0,0.94,inf,50,3
sex,female,,0.0,1.0,0.84,inf,50,4
sex,male,,0.0,1.0,0.899135446685879,inf,347,0
sex,male,,0.0,1.0,0.9136904761904762,inf,336,1
sex,male,,0.0,1.0,0.9085545722713865,inf,339,2
sex,male,,0.0,1.0,0.8826979472140762,inf,341,3
sex,male,,0.0,1.0,0.9411764705882353,inf,340,4
