Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,,0.0,1.0,0.8940092165898618,inf,217,0
race,African-American,0.3333333333333333,0.009389671361502348,0.9444444444444444,0.9177489177489178,8.5,231,1
race,African-American,0.0,0.005076142131979695,1.0,0.9032258064516129,20.0,217,2
race,African-American,0.3333333333333333,0.02040816326530612,0.9354838709677419,0.8546255506607929,7.25,227,3
race,African-American,,0.0,1.0,0.9310344827586207,inf,232,4
race,Caucasian,,0.0,1.0,0.9007633587786259,inf,131,0
race,Caucasian,1.0,0.0,0.8181818181818182,0.9174311926605505,inf,109,1
race,Caucasian,,0.0,1.0,0.926829268292683,inf,123,2
race,Caucasian,0.0,0.02631578947368421,1.0,0.888,3.6666666666666665,125,3
race,Caucasian,,0.0,1.0,0.9203539823008849,inf,113,4
race,Hispanic,,0.0,1.0,0.9545454545454546,inf,22,0
race,Hispanic,0.0,0.037037037037037035,1.0,0.8387096774193549,4.0,31,1
race,Hispanic,,0.0,,1.0,,26,2
race,Hispanic,,0.0,,1.0,,22,3
race,Hispanic,,0.0,1.0,0.9615384615384616,inf,26,4
race,Other,,0.0,1.0,0.9523809523809523,inf,21,0
race,Other,,0.0,1.0,0.9,inf,20,1
race,Other,,0.0,1.0,0.92,inf,25,2
race,Other,,0.0,1.0,0.9411764705882353,inf,17,3
race,Other,,0.0,1.0,0.8947368421052632,inf,19,4
sex,female,,0.0,1.0,0.9318181818181818,inf,44,0
sex,female,,0.0,1.0,0.8909090909090909,inf,55,1
sex,female,,0.0,,1.0,,52,2
sex,female,0.0,0.02127659574468085,1.0,0.92,3.0,50,3
sex,female,,0.0,1.0,0.84,inf,50,4
sex,male,,0.0,1.0,0.899135446685879,inf,347,0
sex,male,0.5,0.009771986970684038,0.896551724137931,0.9136904761904762,8.666666666666666,336,1
sex,male,0.0,0.003246753246753247,1.0,0.9056047197640118,31.0,339,2
sex,male,0.25,0.019933554817275746,0.95,0.8709677419354839,6.333333333333333,341,3
sex,male,,0.0,1.0,0.9411764705882353,inf,340,4
