Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,,0.0,1.0,0.9809062410943289,inf,3509,0
race,African-American,,0.0,1.0,0.983170947741364,inf,3387,1
race,African-American,,0.0,1.0,0.9782991202346041,inf,3410,2
race,African-American,,0.0,1.0,0.9842473745624271,inf,3428,3
race,African-American,,0.0,1.0,0.979294254884806,inf,3429,4
race,Asian,,0.0,1.0,0.9782608695652174,inf,46,0
race,Asian,,0.0,1.0,0.9772727272727273,inf,44,1
race,Asian,,0.0,1.0,0.98,inf,50,2
race,Asian,,0.0,1.0,0.9782608695652174,inf,46,3
race,Asian,,0.0,,1.0,,56,4
race,Caucasian,0.0,6.737636437137851e-05,1.0,0.9691765166851695,471.0,15313,0
race,Caucasian,0.5,6.66045024643666e-05,0.997737556561086,0.9714026915113871,441.0,15456,1
race,Caucasian,,0.0,1.0,0.9720379763298218,inf,15378,2
race,Caucasian,0.0,6.701514542286557e-05,1.0,0.970724090820376,449.0,15371,3
race,Caucasian,0.0,6.690305746972637e-05,1.0,0.9705194805194806,453.0,15400,4
race,Indian,,0.0,,1.0,,19,0
race,Indian,,0.0,,1.0,,15,1
race,Indian,,0.0,,1.0,,19,2
race,Indian,,0.0,,1.0,,15,3
race,Indian,,0.0,,1.0,,11,4
race,Other,,0.0,1.0,0.9936507936507937,inf,315,0
race,Other,,0.0,1.0,0.9866666666666667,inf,300,1
race,Other,,0.0,1.0,0.9942028985507246,inf,345,2
race,Other,,0.0,1.0,0.9941520467836257,inf,342,3
race,Other,,0.0,1.0,0.9901960784313726,inf,306,4
sex,female,0.0,7.702973347712218e-05,1.0,0.9719955073006364,373.0,13355,0
sex,female,1.0,0.0,0.9971830985915493,0.9736567941657985,inf,13438,1
sex,female,,0.0,1.0,0.9717594322002241,inf,13385,2
sex,female,,0.0,1.0,0.9725883762732175,inf,13352,3
sex,female,0.0,7.695859627520394e-05,1.0,0.9716571941370027,378.0,13372,4
sex,male,,0.0,1.0,0.9712673165726013,inf,5847,0
sex,male,0.0,0.00017809439002671417,1.0,0.9739764052741152,149.0,5764,1
sex,male,,0.0,1.0,0.9778236204228984,inf,5817,2
sex,male,0.0,0.00017513134851138354,1.0,0.9758974358974359,140.0,5850,3
sex,male,,0.0,1.0,0.974442538593482,inf,5830,4
