Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,,0.0,1.0,0.9821637426900585,inf,3420,0
race,African-American,,0.0,1.0,0.978149829738933,inf,3524,1
race,African-American,,0.0,1.0,0.9819152090127483,inf,3373,2
race,African-American,,0.0,1.0,0.981037037037037,inf,3375,3
race,African-American,,0.0,1.0,0.982713915298185,inf,3471,4
race,Asian,,0.0,1.0,0.9777777777777777,inf,45,0
race,Asian,,0.0,1.0,0.9852941176470589,inf,68,1
race,Asian,,0.0,1.0,0.975,inf,40,2
race,Asian,,0.0,1.0,0.9803921568627451,inf,51,3
race,Asian,,0.0,,1.0,,38,4
race,Caucasian,,0.0,1.0,0.9709392838609238,inf,15416,0
race,Caucasian,,0.0,1.0,0.9720334553058024,inf,15304,1
race,Caucasian,,0.0,1.0,0.9697893030794166,inf,15425,2
race,Caucasian,,0.0,1.0,0.9696222251071012,inf,15406,3
race,Caucasian,,0.0,1.0,0.9716925880132752,inf,15367,4
race,Indian,,0.0,,1.0,,13,0
race,Indian,,0.0,,1.0,,14,1
race,Indian,,0.0,,1.0,,19,2
race,Indian,,0.0,,1.0,,22,3
race,Indian,,0.0,,1.0,,11,4
race,Other,,0.0,1.0,0.9935064935064936,inf,308,0
race,Other,,0.0,1.0,0.9828767123287672,inf,292,1
race,Other,,0.0,,1.0,,345,2
race,Other,,0.0,1.0,0.9942528735632183,inf,348,3
race,Other,,0.0,1.0,0.9873015873015873,inf,315,4
sex,female,,0.0,1.0,0.9728554289142172,inf,13336,0
sex,female,,0.0,1.0,0.9736076940281816,inf,13413,1
sex,female,,0.0,1.0,0.9723864401706204,inf,13363,2
sex,female,,0.0,1.0,0.9692674921676862,inf,13406,3
sex,female,,0.0,1.0,0.9736252241482367,inf,13384,4
sex,male,,0.0,1.0,0.9744289123764064,inf,5866,0
sex,male,,0.0,1.0,0.9728795992399378,inf,5789,1
sex,male,,0.0,1.0,0.9727693098133242,inf,5839,2
sex,male,,0.0,1.0,0.9787784679089027,inf,5796,3
sex,male,,0.0,1.0,0.9749054657958062,inf,5818,4
