Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,0,0.4710370832723499,0
race,African-American,1,0.61160132297077,0
race,Hispanic,0,0.44031970420235916,0
race,Caucasian,0,0.4218162143907227,0
race,Caucasian,1,0.4575995984992472,0
race,Other,0,0.4153002063039722,0
sex,male,0,0.4524801957227451,0
sex,male,1,0.5500006331821609,0
sex,female,0,0.43513656149145935,0
race,Other,0,0.4889501920794576,1
race,Caucasian,0,0.4551421826131408,1
race,Caucasian,1,0.5013808845503142,1
race,African-American,0,0.4841244257365729,1
race,African-American,1,0.5768279489516758,1
race,Hispanic,0,0.47390742764065796,1
race,Hispanic,1,0.5049213000989119,1
sex,male,0,0.47576415884311213,1
sex,male,1,0.5688913260512174,1
sex,female,0,0.462440121261317,1
sex,female,1,0.4945916356013837,1
race,African-American,0,0.44361556554805687,2
race,African-American,1,0.6128673935281344,2
race,Other,0,0.43704593299910455,2
race,Caucasian,0,0.37561736748622104,2
race,Caucasian,1,0.5494826241297853,2
race,Hispanic,0,0.3914459344100682,2
sex,male,0,0.42299912689195074,2
sex,male,1,0.5922986774545,2
sex,female,0,0.38596428551398193,2
sex,female,1,0.5547311186342638,2
race,African-American,0,0.4827063545757977,3
race,African-American,1,0.5179978706943147,3
race,Caucasian,1,0.5266346006215977,3
race,Caucasian,0,0.4475112281382429,3
race,Hispanic,0,0.44915850416189457,3
race,Other,0,0.4324438295989907,3
race,Other,1,0.5,3
sex,male,0,0.46997921752913274,3
sex,male,1,0.512977883254523,3
sex,female,0,0.44467317310751675,3
sex,female,1,0.5663553657368787,3
race,Caucasian,1,0.5937218812852054,4
race,Caucasian,0,0.41962093016648067,4
race,African-American,0,0.4639449482224677,4
race,African-American,1,0.5446536564613499,4
race,Hispanic,0,0.43982262365510744,4
race,Hispanic,1,0.7643942953720414,4
race,Other,1,0.5589502812972501,4
race,Other,0,0.4302817145094854,4
sex,male,1,0.5821329225098262,4
sex,male,0,0.44935219347121536,4
sex,female,0,0.44391990999024805,4
sex,female,1,0.4872968286427015,4
