Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,1,0.8394003010069769,0
race,African-American,0,0.7284663879088411,0
race,Caucasian,0,0.6979474553660245,0
race,Caucasian,1,0.8265640805804394,0
race,Other,0,0.6666875291761385,0
race,Other,1,0.7517802627227976,0
sex,male,1,0.8336609535476768,0
sex,male,0,0.7053388260559288,0
sex,female,0,0.6959136371360017,0
sex,female,1,0.8132324525959123,0
race,Caucasian,1,0.8223159656956572,1
race,Caucasian,0,0.6934920853879261,1
race,Other,1,0.8051230933261683,1
race,Other,0,0.6656911883770412,1
race,African-American,0,0.7180762145313813,1
race,African-American,1,0.8467460901308125,1
sex,male,1,0.8332734848209684,1
sex,male,0,0.6996900348149998,1
sex,female,0,0.6914456028890851,1
sex,female,1,0.807762862844742,1
race,African-American,0,0.7229217166420066,2
race,African-American,1,0.8447927134862185,2
race,Caucasian,0,0.6948298555646399,2
race,Caucasian,1,0.8260441683734817,2
race,Other,0,0.6640367925800436,2
race,Other,1,0.794441629383037,2
sex,male,0,0.7018693952778291,2
sex,male,1,0.8318620533497523,2
sex,female,0,0.6924104363440887,2
sex,female,1,0.822299872643119,2
race,Caucasian,0,0.6903364455996682,3
race,Caucasian,1,0.8261141950091734,3
race,African-American,1,0.8381321843830238,3
race,African-American,0,0.7188462960621476,3
race,Other,0,0.6610110319005544,3
race,Other,1,0.7722021449539133,3
sex,male,0,0.6978609184819445,3
sex,male,1,0.8323641470584923,3
sex,female,0,0.6868733299665702,3
sex,female,1,0.8153210111362309,3
race,Caucasian,0,0.6946530963638738,4
race,Caucasian,1,0.8266038225484298,4
race,Other,0,0.6681830859222833,4
race,Other,1,0.7646516459002045,4
race,African-American,0,0.725432339572825,4
race,African-American,1,0.8382622735011024,4
sex,female,0,0.6935511955908124,4
sex,female,1,0.8129079772809641,4
sex,male,0,0.70194309560316,4
sex,male,1,0.8341371580717238,4
