Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,1,0.17899294153612932,0
race,African-American,0,0.05195643047809639,0
race,Caucasian,0,0.044032304017430614,0
race,Caucasian,1,0.15820004125563442,0
race,Other,0,0.01814332241495998,0
race,Other,1,0.051085242104908536,0
sex,male,1,0.17362237463014688,0
sex,male,0,0.049085170315910094,0
sex,female,0,0.035213266617335565,0
sex,female,1,0.12620441386835374,0
race,Caucasian,1,0.15464683267285587,1
race,Caucasian,0,0.04357712127373381,1
race,Other,1,0.08555572935612299,1
race,Other,0,0.01992262686364234,1
race,African-American,0,0.04767688325348184,1
race,African-American,1,0.1857714654708215,1
sex,male,1,0.1748894391500976,1
sex,male,0,0.04824943377304531,1
sex,female,0,0.033875707427447735,1
sex,female,1,0.11696874029934741,1
race,African-American,0,0.048169914931548014,2
race,African-American,1,0.18296746108846537,2
race,Caucasian,0,0.04413457745505301,2
race,Caucasian,1,0.15575950008816017,2
race,Other,0,0.017240567131002027,2
race,Other,1,0.1158945369302598,2
sex,male,0,0.048017340462578675,2
sex,male,1,0.16815270125557324,2
sex,female,0,0.03576825517044949,2
sex,female,1,0.1395409494179523,2
race,Caucasian,0,0.04512731831496282,3
race,Caucasian,1,0.16728882425635458,3
race,African-American,1,0.17478569732278687,3
race,African-American,0,0.050304113514603906,3
race,Other,0,0.01796245170169031,3
race,Other,1,0.11337216505554748,3
sex,male,0,0.04971023093169794,3
sex,male,1,0.18139471042758532,3
sex,female,0,0.0355917879367903,3
sex,female,1,0.1304152212879642,3
race,Caucasian,0,0.044439146301674316,4
race,Caucasian,1,0.16017681789789398,4
race,Other,0,0.019529728156118982,4
race,Other,1,0.06898718824234766,4
race,African-American,0,0.05112237830508337,4
race,African-American,1,0.17394544350726074,4
sex,female,0,0.03548492276913657,4
sex,female,1,0.12181409840748031,4
sex,male,0,0.04933254495534398,4
sex,male,1,0.17740390550968624,4
