Attribute,Attribute Value,Label,Expected Score,fold_num
race,African-American,1,0.2550457808594997,0
race,African-American,0,0.13661986485222063,0
race,Caucasian,0,0.12104591919452738,0
race,Caucasian,1,0.24035911307570076,0
race,Other,0,0.0923445792936698,0
race,Other,1,0.15380384855780135,0
sex,male,1,0.2481327681091524,0
sex,male,0,0.12506944444216603,0
sex,female,0,0.11846438057106945,0
sex,female,1,0.22603023604702394,0
race,Caucasian,1,0.24012098223995962,1
race,Caucasian,0,0.12154450161085549,1
race,Other,1,0.1875588611270291,1
race,Other,0,0.09683598871143959,1
race,African-American,0,0.1309987928541616,1
race,African-American,1,0.2635434592877521,1
sex,male,1,0.2515886352222779,1
sex,male,0,0.12517451917218944,1
sex,female,0,0.11698665590546924,1
sex,female,1,0.222199339463398,1
race,African-American,0,0.13242824924180974,2
race,African-American,1,0.26054622412026174,2
race,Caucasian,0,0.1220555244513581,2
race,Caucasian,1,0.24158907208536745,2
race,Other,0,0.09104889419037941,2
race,Other,1,0.19967711437909208,2
sex,male,0,0.12498434045377557,2
sex,male,1,0.2463127541211891,2
sex,female,0,0.11895932758881189,2
sex,female,1,0.2407532573399368,2
race,Caucasian,0,0.12270625978416366,3
race,Caucasian,1,0.2497112276777878,3
race,African-American,1,0.24959668252361938,3
race,African-American,0,0.13408331034114268,3
race,Other,0,0.0963416124395698,3
race,Other,1,0.19939192878278286,3
sex,male,0,0.12691886506799452,3
sex,male,1,0.2539870946154938,3
sex,female,0,0.11744967669551098,3
sex,female,1,0.23587456847046553,3
race,Caucasian,0,0.12146693061170487,4
race,Caucasian,1,0.2435879938164841,4
race,Other,0,0.0960862576743767,4
race,Other,1,0.1583580082219694,4
race,African-American,0,0.13450203989012469,4
race,African-American,1,0.2538411177766412,4
sex,female,0,0.11960639191750788,4
sex,female,1,0.22779732504980624,4
sex,male,0,0.12470791682310825,4
sex,male,1,0.25125524167594115,4
